var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,is_anomaly,subspaces
0.014119601328903657,0.6985811948041346,0.028210426622202238,0.9987639527055522,0.6162674166747486,0.9990246818580948,0.9409048964595372,0.9751997297200792,0.40270769182222904,0.5061246343848594,0.47770776382587393,0.3671937010522088,0.009514869336215577,0.007637733611430509,0.0019404711484480852,0.0006079154004861712,0.0003676908831153217,0.19766416533274375,0.3093340063615811,0.243420038328186,0.19759098014133505,0.0016087137325162405,0.0004979765788862944,0,-
0.014950166112956813,0.7740027513825474,0.029912145122817962,0.9986469915556884,0.6142388387805903,0.9989655593684276,0.9406866834383072,0.964554656148456,0.3551436152169283,0.4702113819699189,0.4341566312124019,0.4215816898761099,0.010890123965532541,0.007818992950284268,0.0014416034571072024,0.0004908945646619833,0.00019913961755817032,0.1380996218887673,0.353440123174498,0.3981102617504464,0.3123398806893893,0.0014557608790731437,0.0004222762093882189,0,-
0.015780730897009966,0.5062539422770911,0.027787178478329344,0.9986469915556884,0.6291500986002004,0.9990394286575772,0.9407943992517996,0.9724118179712342,0.4271655355034487,0.4532291394713902,0.3337852831639516,0.4832304835249018,0.005197058329927032,0.009265899895358138,0.0016146544155864284,0.0006140665991599628,0.00028847464810965724,0.3440807998643154,0.3749733288343085,0.4092321177521085,0.07690658980462381,0.0014236993401612248,0.0004371152573509378,0,-
0.016611295681063124,0.4714783865953969,0.02702182513916806,0.9990132421636564,0.6040636213752303,0.99906603603279,0.9406591223498784,0.9796198685040574,0.589186588024308,0.5668151989698613,0.6308633370677244,0.6166762008582738,0.008977615767350724,0.008527614529890553,0.0015420080410620742,0.0007173430215203642,0.00028337576218214134,0.3557599732005964,0.3549254370045404,0.35751188875597084,0.2372062269670989,0.0014934840457030765,0.0005830905981314038,0,-
0.017441860465116282,0.5480493820231527,0.023627032512358682,0.9992064958220248,0.6108444056509229,0.9991827928030026,0.9406093943921626,0.9775614928021492,0.5022745978695038,0.5742394541327233,0.6797739814676195,0.4629803444436531,0.009028089676122413,0.006606761930200448,0.001991079678838624,0.0006616285711094934,0.00032487673291732783,0.2323481289780365,0.5607401065280302,0.30207788790475804,0.29830270693382466,0.0016405234028784776,0.00039346548277497805,0,-
0.01827242524916944,0.6705559336173155,0.02347738697401441,0.9990895346721608,0.6216904276985743,0.9991887005422448,0.9403883999766874,0.9678265813710114,0.4707037053593733,0.6359504223656903,0.6162711175578853,0.5319203374060436,0.010645163206433956,0.006108170840285137,0.0017900276800694797,0.0006040896720844475,0.0003966043214604808,0.3767830758728581,0.23839360748395005,0.4223992311183032,0.2298497255715345,0.001471110363315488,0.0006357501159996673,0,-
0.01910299003322259,0.6012200729747778,0.02999769180931558,0.9988809914673272,0.5945753725794459,0.9989626280474296,0.940380140078626,0.9746352914893871,0.5142142644897143,0.5352632207762325,0.7552539648880009,0.728628629400604,0.008223715664608423,0.007876524366165724,0.0019139264642190786,0.0005485808229981741,0.00021343128858455101,0.27842858963075723,0.4363623752030992,0.30822582222558315,0.3225661195422533,0.0014552099821205115,0.0005408014972843512,0,-
0.019933554817275743,0.6807921098971325,0.03007891630860217,0.9987029497435129,0.6088158277567646,0.9989596516291852,0.94079996204029,0.9688940771890888,0.39474002529668384,0.5145692931956866,0.4122355891441215,0.3932587141074734,0.011287489844198905,0.00832077357754173,0.0015724789102483801,0.000571154866043562,0.00029287259725714127,0.3438681597602229,0.3307148641380503,0.14485033771285594,0.32572669805965143,0.0014992424384533535,0.0002902231597945162,0,-
0.020764119601328904,0.7117327906251455,0.03288368960575445,0.9988809914673272,0.5749119063783015,0.9988635944949432,0.940805440544106,0.9737635105626162,0.3984622140646407,0.4129546128351379,0.5964163701026528,0.6864283768995232,0.008627648610081041,0.007085715049585929,0.0020076396739873922,0.0004867446457757406,0.00014060435598723078,0.27821637143163325,0.2937877405241156,0.3351385417189076,0.18755618240665967,0.0014642707872624865,0.0005210770502767183,0,-
0.02159468438538206,0.6831515766876135,0.029826679987022424,0.9991098689928404,0.5776274528820353,0.9989685357866716,0.940987748294172,0.9710215976729558,0.4426065050869475,0.5194881166782453,0.6676675501689328,0.3837044107242039,0.01087656480602267,0.00850660494944567,0.0017398938022266544,0.0005075524822204062,0.00012110937137447754,0.30628191183705017,0.5217297412394327,0.19885105585660248,0.23045780867858065,0.0014992071558964633,0.0003833256250618083,0,-
0.022425249169435217,0.6920670383222817,0.028573898101439513,0.9994506628940034,0.557963986680891,0.9990113781704886,0.9407889207479836,0.9685523085952128,0.4614396495278566,0.5617114107323807,0.5445357879994812,0.7964322314045837,0.0075153933389770534,0.009433922109952322,0.0019478485512672238,0.0004942199731168198,0.00026889242376248464,0.31845682351124505,0.39614094497484736,0.2903223083220469,0.13562656207136076,0.001515400626846201,0.0004310308105168838,0,-
0.02325581395348837,0.6448587604492266,0.03237489477538393,0.9991810391152196,0.5545776355348657,0.9988798746007936,0.94070876602292,0.9692050822147206,0.3647127038263207,0.36683378394523625,0.700919922520687,0.5678290819609314,0.006468010770647936,0.007526774723619786,0.0009108506899169773,0.00047038004341759656,0.00027499393861550744,0.2096268588078147,0.6055812330675606,0.2504681205488484,0.15224293789592955,0.0014250502079581988,0.00045000693765991795,0,-
0.02408637873754153,0.5903443309975707,0.03554313955177349,0.9993336241322284,0.5206737141564025,0.9987705137789448,0.940954624417253,0.976539995843256,0.3496017481533684,0.4617667231590918,0.5994186357529391,0.4937082652292644,0.009502076890089176,0.007692064604176837,0.001853016809716491,0.0003974771819281811,0.00031483867654475924,0.32429641017938554,0.5289734872545417,0.2341970637092518,0.1924085524638356,0.00140706920390344,0.0005052643184871302,0,-
0.024916943521594685,0.7003805632744641,0.031040888390514425,0.9990539108050158,0.5735622151100767,0.9989271365147306,0.9411590147519316,0.9689747949324344,0.3774780626211256,0.5787865781077839,0.7262631086938701,0.6260833707215788,0.009861690468460691,0.005988089657960003,0.0020919170804910804,0.0003934156786286254,0.00016197447704868756,0.3098212726172706,0.42558435124765015,0.3030525831032467,0.2488276877836277,0.0014881361183423632,0.0003820079713301971,0,-
0.02574750830564784,0.6962613979242815,0.02422129247852472,0.9985961557539891,0.6569521223289044,0.999162093167032,0.9408689911883732,0.9802304520871158,0.3381590745936622,0.6122864387204687,0.5853105657352241,0.6592723377943672,0.010440538238378871,0.006515898216224571,0.0018148410935081504,0.00041737349577676466,0.0002319106431494666,0.33211810638924444,0.3999798619309355,0.23569502084856145,0.1189038237804772,0.001511787483421297,0.0005174501920658057,0,-
0.026578073089701,0.7927384930153533,0.0335036380430804,0.9987589079313376,0.5810138040280607,0.9988414517470966,0.9404270866420966,0.9779877879621058,0.4007223491731245,0.5161472461048989,0.6797739814676195,0.5843497719128008,0.004692244237640039,0.008944921403649416,0.0017947034323039172,0.0003939749422999706,0.00030014238414848504,0.3219607442741167,0.3403427169064339,0.2816514988192266,0.27968272036674185,0.0013998897275746547,0.000483511690855875,0,-
0.027408637873754152,0.6073747766973078,0.030019058093264463,0.9991607047945398,0.5722044418582097,0.9989626280474296,0.9410264349595812,0.9692090375306376,0.3395106853508009,0.6153494196620191,0.5792090505936219,0.6143777121599578,0.007071397535757767,0.0074920817014032855,0.001861301997328673,0.00047803290364305506,0.00029392846467680257,0.20831726578578533,0.5831454321719146,0.2413723485182079,0.22953427227069426,0.0013575013161266096,0.0004855228282110545,0,-
0.028239202657807314,0.6820439443116091,0.028466985130993012,0.9987385736106579,0.6162674166747486,0.9990157977006088,0.9408026591498608,0.9733142159730672,0.3588118973301743,0.5185597529083273,0.5966422808752099,0.5228990716978771,0.0073184584228197765,0.0076062192407631846,0.001536466967980214,0.00046449409150386593,0.00031241046353778536,0.14471804512864306,0.5344386589862032,0.3541317911819989,0.20864414046993746,0.0015748704244813664,0.0005340749817424957,0,-
0.02906976744186046,0.7115593144886376,0.02676958881758832,0.9987741974778029,0.6250848608282417,0.999074920190276,0.9407032875191036,0.9743856671070618,0.4936442739299529,0.6451375951926863,0.7144149161147504,0.6481857590176743,0.01133621781325497,0.006830486747456015,0.0018244247342130845,0.0005445193196986183,0.00029557586112671243,0.3786234253451816,0.5730986440059429,0.3431299835173204,0.2116515434504289,0.001499690806391656,0.0004340921680122368,0,-
0.029900332225913626,0.7362281951019778,0.03078441143242575,0.9989419944293664,0.5844082371577279,0.9989360206722168,0.940592790311366,0.9774809215519854,0.4222021788806875,0.5668151989698613,0.5984503367686909,0.5997850308201628,0.007118167052149529,0.007880171106812892,0.0015528476709141398,0.0005159996793040364,0.0001787960783374298,0.3832951790606877,0.5115991319433828,0.2980689316406279,0.26039415031794705,0.001419069290566941,0.0005079940291844779,0,-
0.030730897009966774,0.6631159758128345,0.02702182513916806,0.9989318272690264,0.6108444056509229,0.99906603603279,0.9408523871075766,0.9674079038565244,0.39101652173227053,0.5961396351149835,0.5582566923661016,0.6283159290861798,0.011325379652872308,0.007446415799866352,0.0018278127279781112,0.0004988702119499497,0.0003518085798612752,0.276552800141085,0.3803509338742227,0.25940535437045703,0.27564083343500223,0.0014582458540081773,0.00042166819553836516,0,-
0.03156146179401993,0.7287192932888333,0.021839848875947428,0.9991810391152196,0.6250848608282417,0.999244846613668,0.9406093943921626,0.9868087284300234,0.35213930531414434,0.6274128386779888,0.46308283151251295,0.5676412712396611,0.0077324607318313,0.00537124619893963,0.0017658578313177688,0.0006575081240854797,0.0002645181410648028,0.3807468730513264,0.2782902237392819,0.2718571856906675,0.20457795829043715,0.0013756229264105595,0.0004564485328367662,0,-
0.03239202657807309,0.6692789706742418,0.025687818754298552,0.9996693732591768,0.5600006465586914,0.999111854834851,0.9402752056593788,0.97632494385191,0.6120167136925533,0.6773382775267823,0.6832927245570398,0.7155426678890997,0.008469305628711923,0.008498386175748319,0.002011766540406216,0.0006898836664550203,0.000228994469374879,0.37143880563766296,0.3583302376880941,0.4215830741288465,0.2483128911824287,0.001440367553633871,0.0004520690781046752,0,-
0.03322259136212625,0.6377155616385587,0.027214284796112185,0.9997660000883613,0.5410160669834804,0.9990586400844256,0.9405237611632828,0.9659025399171032,0.3888944402517046,0.5344286668820164,0.6484905350313716,0.4582819008682994,0.008941751082070619,0.0059616154094408545,0.0017235237939160705,0.0005088183688742414,0.0002860878844435379,0.3347018524159544,0.4614260848661134,0.37908581975164296,0.18116059994838787,0.0014981113006393885,0.000573136949213599,0,-
0.0340531561461794,0.6208231315121315,0.02838151999519748,0.9994964539214884,0.5559354087867326,0.9990187741188528,0.9406204356844692,0.9784370825516548,0.4442605190290491,0.5549367447088133,0.5079901984743518,0.5909715363930149,0.009269066859163396,0.0068300295441509964,0.001992145681147572,0.0007028042711984063,0.0003025350754449551,0.2520261986109201,0.3510940962981919,0.3305558144997072,0.2879549012727341,0.0013982076054749961,0.00042342846738648536,0,-
0.034883720930232565,0.6402004797380509,0.02848835141494189,1.0,0.5139010118643521,0.9990143094914866,0.9406977247306136,0.9711099330617716,0.6282294687959357,0.6126581382279669,0.7453108120433918,0.6672689614354425,0.00785634119668954,0.00931019418698002,0.0018459136925312862,0.0006813480537847032,0.00024109692768716601,0.35544143494942626,0.4395767481263431,0.3594491169257209,0.18708603653107492,0.0014264421222941295,0.0003787382614620786,0,-
0.03571428571428571,0.5387201925585116,0.028804768139070368,0.9992421196891698,0.5735622151100767,0.9990039822221244,0.9407032875191036,0.9766705212685209,0.5345081477936401,0.46139590865042107,0.6651813771012685,0.4849352967870606,0.0069986222681364075,0.007007184939052568,0.0016108442987471591,0.0007633450899047754,0.00021325354781722932,0.21341345589953936,0.4694200782337168,0.34438798706768914,0.1760268080511213,0.001581745108425135,0.00031704780709223965,0,-
0.03654485049833888,0.7993675774376426,0.031887466228962304,0.9996185374574776,0.4650858306662787,0.9986035186765508,0.9407253701037164,0.9718971874224616,0.4308877242714056,0.5178172388921585,0.5884744711205597,0.7058769180472343,0.007462960977541062,0.0074249599019094266,0.0012118536947922178,0.0006193645172511247,0.00030381275523305934,0.3324012046230659,0.3020217052177419,0.2896525273143949,0.2052827016143428,0.0012627962961206398,0.0004502237799879672,1,[0 4]; [0 4 21]; [0 4 16 21]; 
0.03737541528239203,0.0026207477818014605,0.03246044146188155,0.9993642032251592,0.5389794071056799,0.9988768981825494,0.9409241976499048,0.9726920594286216,0.4462458616781536,0.453137099593343,0.5670379634009154,0.6699327888637013,0.007241976679358211,0.007061058728493878,0.0015002228894759892,0.0006110057357541816,0.0002914056299422216,0.4034331251091679,0.4806094329615471,0.26748336260972205,0.30777529497428063,0.0014988525836663292,0.00043146449517298215,1,[0 1]; [0 1 7]; [0 1 7 22]; 
0.03820598006644518,0.5126991228612848,0.03475217929215438,0.9994150390268584,0.5193240228881777,0.9987985642660336,0.9409601029210692,0.9569893087444528,0.5506393855167282,0.3550482545610627,0.6529779619615521,0.412773336805261,0.011690797751587169,0.009178693807822406,0.0015814186717186087,0.0006348456654534048,0.00026789867526460365,0.3525395725765146,0.49552346501456,0.2583971772758371,0.41470877885965657,0.0013378910264744658,0.0004762495161577033,0,-
0.03903654485049834,0.6945080133857249,0.03211833626659316,0.9992064958220248,0.5538987489089322,0.9988887136610336,0.9411092867942159,0.9697966216841041,0.5870908024728692,0.4222347105390085,0.6788699535208791,0.6502404869408794,0.009587852949865052,0.010681314241350636,0.001531527624735184,0.0005142341744143194,0.0003405165101504044,0.3639356476789742,0.5079468120595338,0.2844937397797049,0.2826366421028617,0.0014218237753301011,0.00041387875660234833,0,-
0.039867109634551486,0.5745197995585287,0.031186293292349763,0.99914037047386,0.5654236575825171,0.9989212287754884,0.9409380203364563,0.971927950990706,0.4963474954442303,0.4975870506971578,0.524616384650229,0.6917811336720883,0.009371973129371072,0.008788775589192728,0.0012459657686785472,0.0006492967018996817,0.00038410257444203576,0.2471067866789413,0.4005930557769039,0.2624157202367227,0.2624302868045507,0.001533586863595742,0.00045109967093438536,0,-
0.040697674418604654,0.805555700827647,0.029912145122817962,0.9992369973030444,0.5661025442084505,0.9989655593684276,0.9408772510864344,0.9689900302233746,0.5139933786850458,0.3737934147237255,0.6977560171353513,0.533062020937115,0.012156042766214131,0.0071784075767818796,0.0017038925545818301,0.0006186578942686346,0.00020300163400022018,0.31721811052391313,0.5490023107703583,0.2512506525571476,0.3871267667327844,0.0016071957092393455,0.0005165444912390814,0,-
0.041528239202657816,0.6542443934362242,0.03160954143622265,0.9990793675118208,0.5674603174603174,0.99890643687876,0.9407943992517996,0.966432552249998,0.5150136607351816,0.3977361729995708,0.6118802896122224,0.4290861042597498,0.011585374661359836,0.008186998067652003,0.0017815735803180515,0.000574569391796091,0.00034446488489485124,0.3830116589218978,0.4306572605208819,0.31408558330363723,0.14043031899065947,0.0015014020104008306,0.00023893068312162265,0,-
0.04235880398671096,0.5241516411033847,0.031186293292349763,0.998952161589706,0.5810138040280607,0.9989212287754884,0.9409048964595372,0.9644471301527832,0.4695453696813197,0.4065516463190687,0.5048909489830359,0.5513588982738804,0.007855780745873906,0.0071688171931694735,0.0016582972861564752,0.0006412031671627991,0.000313226757733752,0.41373224729369057,0.4581964459415215,0.24941429933087006,0.3114828675228085,0.0016360516007918296,0.00047322218184136047,0,-
0.04318936877076412,0.6987086232308782,0.031947324444300006,0.9989318272690264,0.5776274528820353,0.998894621400276,0.9408772510864344,0.9668664650554248,0.4992150665155528,0.3086486510405373,0.7088294935557702,0.5933665011301155,0.009075350889140531,0.007411265574344833,0.001767525563463547,0.0005471093350197414,0.0003677500272040263,0.41295341072195535,0.4766600219362224,0.2686955789517061,0.1862788818319396,0.001507256993517248,0.0004509636098972822,0,-
0.044019933554817266,0.688179833526687,0.030506486639686088,0.9989929078429766,0.5823715772799276,0.9989448597324571,0.94092697904415,0.9693817529923522,0.5347566443238922,0.3738863396006,0.6394186973299809,0.6854134126795827,0.008714058041782392,0.008860915739248812,0.0017335191776196505,0.000560824276621299,0.0003616632983731797,0.3402583408502735,0.6623392045627298,0.32628529880767965,0.3323456473577732,0.0015333758669188935,0.00035605408299099647,0,-
0.044850498338870434,0.3591307761335103,0.031186293292349763,0.9980366514876524,0.6555943490770375,0.9989212287754884,0.9408330859172088,0.9654916265412684,0.6411065852895313,0.4881219882383656,0.7292977022911663,0.939629891906008,0.00741835825984172,0.008956797803786913,0.0009695018916080436,0.0006506215322779747,0.00024299866134714623,0.4694388917062765,0.7376863986213155,0.4110229699400538,0.2708452956908546,0.001397571733453418,0.0005217615687609387,1,[0 11]; [0 11 18]; [0 6 11 18]; 
0.04568106312292359,0.6817723138463933,0.029886538202360136,0.997924735112003,0.6732211554003815,0.9989670475775496,0.9408772510864344,0.97184723324736,0.6556929371763958,0.4287306019319525,0.6150765229445679,0.8578475469908624,0.008819689478037842,0.009301975413282669,0.0014092962581836175,0.0006351691542269181,0.00031337170922983963,0.5338169489351541,0.4021964399259224,0.4862254549263209,0.29079029027630315,0.0013657094012550304,0.00045694174221666366,0,-
0.04651162790697674,0.5666305258048941,0.0305663448550238,0.9978281082828188,0.6766075065464068,0.9989434166205812,0.9407943992517996,0.985629751300356,0.4404831088099251,0.3925394598852157,0.2952057269727841,0.589454231419403,0.006407469581797623,0.009604687544376616,0.0018554866386128789,0.0006435868794483192,0.0001619197621558956,0.31038746908491344,0.3757464468133577,0.21886707708698636,0.2784610294178373,0.0014544978683361483,0.0005175692415134036,0,-
0.0473421926910299,0.6730617071199836,0.021587531003665592,0.9978331530570332,0.7369475964180648,0.9992537307711544,0.9408385644210252,0.9805760295037268,0.4910251993888826,0.6230515644566771,0.4165294332487547,0.3806295772247594,0.009393295261888592,0.010358049733116824,0.0014575091929456686,0.0005843407175470089,0.00018580322052189183,0.346912204107498,0.4416066722981565,0.22492601252151373,0.2450459615198937,0.001501542791296145,0.0004874999740661615,0,-
0.04817275747508306,0.7271435304562232,0.024473610350806557,0.9982756961735058,0.681351630944299,0.999153254106792,0.940258601578582,0.9674348586020338,0.3591419112407208,0.4629729765608061,0.5572880085253414,0.533341166340871,0.0044125376114323355,0.0062446895700049715,0.0016683980433547436,0.0005320695630398907,0.0004714877010735171,0.358945355712298,0.3940691102379949,0.2273913675229757,0.27702663617865914,0.0015706623682407795,0.0004985888693927276,0,-
0.04900332225913621,0.5722042120261056,0.02532442882576337,0.9983774453888152,0.6671192577506223,0.9991236703133352,0.9404436907228932,0.9668510832713026,0.5771364785017632,0.5006500316387079,0.7930588049204674,0.6370329474745431,0.009696355394387958,0.008456835103956548,0.0016363122860438765,0.0006130659592661884,0.000279170053358748,0.2911342577552461,0.5968750722244314,0.3188314274527081,0.17126772449979258,0.0014626649069256128,0.0003714386422596332,0,-
0.04983388704318937,0.6361314438890798,0.028954413677414637,0.998006150006633,0.6732211554003815,0.9989980744828822,0.940498897184425,0.9707066373314068,0.5056943834524977,0.5046396063525216,0.5444388041584516,0.6900509160611585,0.008876738787456909,0.008688321491604447,0.0017886134734064433,0.0005607070908833885,0.00036607010591248904,0.30610513365527503,0.6515535759820739,0.4577307873833061,0.1403522141843683,0.001406597430704626,0.0005255457445761014,0,-
0.050664451827242524,0.634651794489454,0.022160506236584845,0.9982705737873804,0.6976287459994179,0.9992330311351838,0.9407336300017776,0.9920698845725284,0.299997107447796,0.560598082207541,0.3142211023752959,0.4577642872620932,0.00877935368699434,0.008504776136225597,0.0020758955910823297,0.0004483357921813248,0.00016298241660212958,0.24753164498215766,0.4244532483745362,0.20909665915780296,0.44164045724358203,0.001392751210451764,0.00047375365937790995,1,[3 15]; [0 8 20]; [0 8 15 20]; 
