var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009,is_anomaly,subspaces
0.25552199999999997,0.0129868,0.271337,0.7462270000000001,0.56018,0.5902310000000001,0.00453493,0.453234,0.256407,0.0118113,0,-
0.51499,0.9359700000000001,0.5079859999999999,0.62146,-0.00591773,0.00870676,0.00202185,-0.012687,0.545863,0.7913319999999999,0,-
0.817662,0.0691341,0.578036,0.955314,-0.00155276,0.00129717,0.00721759,0.00299124,0.854987,0.6878569999999999,0,-
0.168503,0.703292,0.017630700000000003,0.471203,0.358752,0.520313,-0.00384233,0.812008,0.8817139999999999,-0.00140956,0,-
0.7935369999999999,0.415555,0.00491755,0.8102739999999999,0.9815719999999999,0.526708,-0.00241176,0.24602800000000002,0.045443800000000006,0.00299757,0,-
0.9018010000000001,0.850182,-0.0049718,0.178796,0.542432,0.00867015,0.542743,0.00585597,0.959973,0.710911,0,-
0.218412,-0.00670731,0.25667,0.18141,0.137103,0.11821400000000001,-0.00449187,0.798305,0.0172553,0.502492,0,-
0.0264207,0.43451300000000004,0.00200214,0.287356,0.030432599999999997,-0.017206700000000002,0.47472,0.812394,0.926908,0.000736546,0,-
0.5405760000000001,0.00969831,0.012362799999999998,0.060810199999999995,0.644413,-0.00534351,0.893869,0.30059,0.00472403,0.210587,0,-
0.384387,0.00148565,0.112017,0.8991309999999999,0.8802709999999999,0.00853017,0.307757,0.000881528,0.8722139999999999,0.8171149999999999,0,-
0.633356,-0.00720823,0.950141,0.891014,0.345518,-0.00485232,0.967366,0.783086,0.00278442,0.273792,0,-
-0.0260688,0.857115,0.35204,0.706918,0.474725,0.399998,-0.00463954,0.49357700000000004,0.682937,0.00982383,0,-
0.687307,0.00225664,0.882774,0.434918,0.8423149999999999,0.19027,-0.000109984,0.19362100000000002,0.563315,-0.0033663000000000005,0,-
-0.00577204,0.703021,0.48539099999999996,0.397007,0.31917,0.750228,-0.00077086,-0.00032586299999999997,0.793984,0.248691,0,-
-0.00393088,0.237965,0.390538,0.8601040000000001,0.193882,0.008898,0.236002,0.143144,-0.00414768,0.144171,0,-
0.026280599999999998,0.722364,0.886128,0.9134059999999999,-0.00647297,0.015879,0.419566,0.279354,-0.017662900000000002,0.383711,0,-
0.38146399999999997,0.032455700000000004,0.237945,0.00965741,0.692627,0.0194165,0.5809439999999999,0.9941559999999999,0.596252,0.0117709,0,-
0.626694,0.892949,-0.00541025,0.575164,0.723467,-0.00527549,0.016287299999999998,0.0212794,-0.0123134,0.11030799999999999,0,-
0.0105777,0.450118,0.437691,0.44881400000000005,0.00482205,0.000985722,0.058540699999999994,0.0903883,-0.00395682,0.10672100000000001,0,-
0.73318,0.664729,0.679225,0.495335,0.00229213,0.9542809999999999,-0.00671175,0.33113899999999996,0.0155458,0.122223,0,-
0.00982251,0.117486,-0.000828536,0.42161800000000005,0.36721,-0.00309631,0.91071,0.00868357,0.00146458,0.307086,0,-
0.12285399999999999,0.233935,-0.00374067,0.513362,0.582043,0.21879099999999999,-0.00230727,0.664538,0.21882600000000002,-0.0125672,0,-
0.459729,0.561941,0.00523711,0.7764270000000001,0.23164899999999997,0.00803202,0.369392,0.745995,0.007079,0.746189,0,-
0.048466699999999995,-0.0007602080000000001,0.584813,0.21259899999999998,0.48210699999999995,0.297968,0.0016797000000000001,0.9807799999999999,0.285096,-0.00303963,0,-
0.321973,0.60296,0.0270343,0.997598,0.00536703,0.000986425,0.697271,-0.00110593,0.9336780000000001,0.126703,0,-
0.0303288,0.608863,0.0880347,0.619909,0.00107655,-0.00319374,0.337959,0.10953299999999999,0.9115409999999999,0.00713838,0,-
0.0896357,0.676659,-0.0133358,0.249448,0.452779,-0.00385183,0.181972,0.695736,0.6737449999999999,-0.0117007,0,-
0.000465784,0.325,0.175612,0.7686149999999999,0.187004,0.569738,0.000325327,0.986909,-0.0157799,0.22966999999999999,0,-
0.160136,0.00133118,0.547772,0.486579,0.09125069999999999,-0.0101857,0.8667219999999999,0.516938,0.155829,-0.00581842,0,-
0.455672,0.011487200000000001,0.27071799999999996,0.523699,0.28941,-0.00648475,0.704074,0.00427418,0.710922,0.56787,0,-
0.7288859999999999,0.48190500000000003,0.487957,0.00668241,0.0939257,-0.0007583889999999999,0.729308,-0.0178092,0.5771970000000001,0.524302,0,-
0.143518,0.038513599999999995,0.00338798,0.22631700000000002,0.699646,-0.00875775,0.404606,0.560423,0.32902800000000004,0.00330866,0,-
0.467704,-0.00323656,0.804285,0.91612,0.0510391,-0.00453717,0.8909530000000001,0.957549,-0.0106815,0.0980005,0,-
0.754754,0.371963,0.893964,-0.018206,0.476596,0.52218,-0.015237200000000001,0.911985,-0.00405384,0.503776,0,-
0.0725105,0.177772,-0.0027474,0.0638739,0.35147399999999995,0.724392,-0.026608999999999997,0.00959393,0.411311,0.710565,0,-
0.07792360000000001,0.586989,0.324067,0.331941,0.00702327,0.0174063,0.981827,0.00975905,0.514707,0.482286,0,-
0.11433099999999999,0.07094349999999999,0.134074,0.290835,0.009392200000000002,0.713396,0.00432295,-0.028738200000000002,0.207288,0.706148,0,-
0.447622,0.688188,0.38159499999999996,0.602698,-0.00925327,0.224552,0.010748899999999999,-0.0124962,0.32111,0.226633,0,-
0.00449467,0.6094510000000001,0.475691,0.41362600000000005,0.12053,0.827466,0.00129834,0.010548100000000001,0.0419642,0.534799,0,-
0.185425,0.07950030000000001,-0.0007407480000000001,0.970016,0.19476500000000002,-0.00605525,0.97175,0.00504215,-0.01091,0.290883,0,-
0.037161900000000005,0.59839,0.414145,-0.00440678,0.11526800000000001,0.00691067,0.702995,0.11700899999999999,-0.00345496,0.187971,0,-
0.770746,-0.0132257,0.6913560000000001,0.74644,0.9187709999999999,-0.00452557,0.693469,0.0964173,-0.00727692,0.8253739999999999,0,-
0.746678,0.702325,3.2200000000000003e-05,0.933942,0.731086,0.333543,0.00830266,0.108207,0.19491,0.00334919,0,-
0.0336264,0.731875,0.514653,0.18499200000000002,0.00695093,0.736583,-0.00609919,-0.010469,0.710762,0.9677030000000001,0,-
0.718665,-6.99e-06,0.863701,0.246862,0.13483900000000001,0.698023,0.00186836,0.610042,-0.0157767,0.346381,0,-
0.399487,0.583565,0.96965,0.00612031,0.714579,0.908156,-0.00779916,-0.00947126,0.0178699,0.640252,0,-
0.754532,0.0278697,0.242106,0.826656,-0.00719311,-0.023088,0.150473,0.817233,0.6294420000000001,-0.0037168,0,-
0.44530200000000003,0.886468,0.882808,0.252695,-0.00187318,0.282183,0.0106354,0.8730540000000001,0.552894,-0.00436498,0,-
0.603111,0.5492859999999999,0.08157389999999999,0.662725,0.0216581,0.44766999999999996,-0.00569667,0.00049193,0.0415052,0.802629,0,-
0.931312,0.979259,0.25451399999999996,-0.015132900000000001,0.9286760000000001,0.0167215,0.198471,0.017887599999999997,0.798185,-0.00592855,0,-
0.26999,0.021403400000000003,0.005807100000000001,0.25047600000000003,0.8930959999999999,0.051309900000000006,0.00704838,0.688208,0.317691,-0.000521753,0,-
0.18244100000000002,0.8168489999999999,0.8370110000000001,0.744297,-0.012856999999999999,0.571114,-0.0033869,0.00710771,0.462158,0.743735,0,-
-0.00220909,0.369694,0.0961666,0.803258,0.014584399999999999,0.00901343,0.718611,0.88276,-0.0132108,0.00954692,0,-
0.894833,0.21736999999999998,-0.0162991,0.34055799999999997,0.268592,-0.00589052,0.100575,0.00866172,0.162985,0.118628,0,-
-0.00538441,0.868367,0.806736,0.34066399999999997,0.192503,0.00509321,0.645494,0.279197,0.24635100000000001,0.00020102099999999999,0,-
0.44174300000000005,0.216809,0.9987959999999999,0.00301016,0.277026,-0.00925074,0.253242,0.00867482,0.427767,0.000206083,0,-
0.7231989999999999,0.980561,0.579728,0.0334839,0.00172125,-0.00516589,0.665489,0.0103468,0.677437,0.85357,0,-
-0.000245525,0.309856,0.473545,0.855274,0.857051,0.00279965,0.040816399999999996,0.899228,0.00311934,0.0321235,0,-
0.6480239999999999,0.642987,0.679578,0.39863699999999996,-0.00822282,-0.00465543,0.00374271,0.10345499999999999,0.0131616,0.45906,0,-
0.102645,-0.0007059410000000001,0.947974,0.6320600000000001,0.512753,0.00793648,0.370449,0.9321370000000001,0.284524,0.00934522,0,-
0.804879,0.268194,0.8056220000000001,-0.010652600000000002,0.602867,-0.00853764,0.17140999999999998,0.6024,0.8887459999999999,-0.00715069,0,-
0.8341149999999999,0.29141300000000003,0.147901,-0.000517312,0.9754860000000001,-1.52e-05,0.758586,0.00310671,0.495963,0.923394,0,-
0.179728,-0.00788598,0.810558,0.0822005,0.28631100000000004,0.33074499999999996,-0.00902775,-0.00720297,0.548794,0.202819,0,-
0.5127010000000001,0.433806,0.350209,0.551508,-0.00206474,0.464063,0.00762057,-0.0229023,0.697407,0.00147694,0,-
0.0154911,0.917732,0.00876806,0.0131929,0.727492,-0.00533983,0.19530799999999998,0.527034,-0.0101761,0.660964,0,-
0.50362,0.109107,0.694181,-0.00145431,0.93461,-0.0242595,0.505362,-0.00227355,0.504575,0.756358,0,-
0.9881540000000001,0.732449,0.548017,0.705543,0.00644023,0.00919238,0.36036399999999996,-0.011662100000000002,0.369871,0.33627399999999996,0,-
0.361535,0.300727,0.9924360000000001,-0.00338717,0.733935,0.0182597,0.473825,0.0144711,0.7096439999999999,0.00387782,0,-
0.777438,0.732351,0.911932,0.6152770000000001,-0.00464938,0.00845819,0.16955699999999999,0.19785,0.0018167,0.957609,0,-
0.127776,0.157845,0.44829600000000003,0.3511,0.00463831,0.302179,0.00252014,0.9845360000000001,0.0165615,0.09847410000000001,0,-
0.13641099999999998,0.692975,-0.0157929,0.9342239999999999,0.0782955,0.6011810000000001,-0.00420963,-0.0103212,0.59515,0.8183010000000001,0,-
0.140433,0.459401,0.29141999999999996,0.9913190000000001,0.0196708,0.0104036,0.660042,0.00692528,0.479333,0.43418500000000004,0,-
0.7934479999999999,-0.0219835,0.144536,0.365201,0.254643,0.0136226,0.3493,0.0040491,0.0162226,0.337649,0,-
0.688263,0.959319,-0.00414579,0.608503,0.303899,0.239943,0.0102709,0.846482,0.0971929,-0.00479159,0,-
0.861851,0.565686,-0.00037507800000000004,0.818416,0.9229870000000001,0.0840251,-0.00371468,0.00134202,0.378275,0.644277,0,-
0.48681,0.8378389999999999,0.301029,0.0706518,0.0112855,0.0194644,-0.010643999999999999,0.275805,0.0216417,0.44516700000000003,0,-
0.692679,0.569166,0.7358600000000001,0.6834939999999999,0.8473139999999999,0.663633,0.0113479,0.30762,0.00985674,0.36423,1,[0 1 2 3 4]; 
0.00223569,0.875373,0.158895,0.584708,0.678309,0.45762700000000006,0.00990326,0.59359,0.00035418,0.408821,0,-
0.0178822,0.257303,0.00455383,0.10560699999999999,0.317249,-0.013863299999999999,0.50261,0.479886,0.9534729999999999,-0.00602898,0,-
0.751145,0.164018,0.0107674,0.615775,0.193634,-0.000332155,0.538126,0.8459399999999999,0.006901399999999999,0.652231,0,-
0.42063100000000003,0.0106176,0.992685,0.61214,0.87369,0.0254053,-0.012911600000000002,0.684154,0.539702,-0.006360800000000001,0,-
-0.00298343,0.9041,0.8521610000000001,0.17106400000000002,0.11669700000000001,0.514468,-0.017140700000000002,0.274629,0.931874,-0.00763297,0,-
0.672615,0.9409360000000001,0.052634400000000005,0.8818889999999999,-0.00741978,0.00645626,0.47026,-0.00455758,0.282124,0.369184,0,-
0.641679,0.311929,0.0021719,0.779103,0.25713400000000003,-0.00627342,0.623645,0.603454,0.43026499999999995,0.00290514,0,-
-0.0069981999999999996,0.0222322,0.893085,0.8836219999999999,0.41074399999999994,0.00029307599999999997,0.346182,0.043343099999999996,0.305804,-0.0172987,0,-
-0.00231597,0.417813,0.321187,0.407093,0.46248199999999995,-0.00948622,0.617688,0.7210260000000001,0.695972,0.00318699,0,-
-0.0119504,0.169098,0.465685,0.362101,0.180569,0.00126133,0.84652,0.488422,-0.00276363,0.8352860000000001,0,-
0.100814,0.207141,0.32268800000000003,0.0842778,-0.015310399999999998,-0.0144519,0.891706,0.00913173,0.492659,0.377318,0,-
0.955183,0.00781879,0.418959,0.353371,0.240285,0.08473789999999999,-0.00202512,0.917168,0.0038371000000000004,0.9465879999999999,0,-
0.688656,0.797658,-0.00635214,0.6143810000000001,0.8547520000000001,-0.00883456,0.8313159999999999,0.0101678,0.320223,0.5659569999999999,0,-
0.370136,-0.00495243,0.133849,0.929746,0.0987447,0.511784,-0.0196556,0.00794966,0.264679,0.44347,0,-
0.43803800000000004,-0.0144076,0.356692,0.49536,0.568455,-0.00952558,0.8666280000000001,0.254372,0.320195,-0.00364825,0,-
0.276796,0.00658125,0.567592,0.922552,0.153673,0.44007399999999997,-0.0138548,0.134073,0.23533800000000002,-0.00912202,0,-
0.47008199999999994,0.478095,0.317787,0.41393,-0.00560416,0.650451,-0.0112694,0.542196,0.971326,-0.0143138,0,-
0.150929,0.0666436,-0.00127664,0.044706300000000004,0.0513153,0.00429793,0.689466,0.026939799999999996,0.78976,0.797079,0,-
0.940018,0.17111300000000002,-0.00648071,0.0341673,0.739831,0.8701620000000001,0.00230188,0.00658663,0.42004300000000006,0.0905627,0,-
0.103862,0.47675,0.878516,0.12312100000000001,0.00962544,0.8920540000000001,0.0100956,0.8757219999999999,0.37795700000000004,-0.017367700000000003,0,-
0.32169000000000003,0.00093563,0.486771,0.619209,0.618446,-0.00204255,0.750206,0.6816300000000001,0.8737290000000001,0.00925755,0,-
0.687096,0.329088,0.34789000000000003,0.00548161,0.125506,-0.00417981,0.584559,-0.00567459,0.293557,0.113595,0,-
0.158723,0.22248,0.546379,0.864246,-0.00447936,0.810936,0.00419739,0.54068,0.00198539,0.025535,0,-
0.647804,0.8439129999999999,-0.00803325,0.04852,0.7080930000000001,-0.00513705,0.22211399999999998,0.00455763,0.5267850000000001,0.10274000000000001,0,-
0.41863900000000004,0.936816,0.5646720000000001,0.351724,-0.00108522,0.555213,0.00126084,-0.00760616,0.90569,0.23190999999999998,0,-
0.613829,0.932052,0.00496411,0.41954300000000005,0.019096400000000003,0.36967300000000003,-0.00893994,0.0121171,0.331338,0.126904,0,-
0.7073520000000001,-0.0145759,0.185275,0.9402799999999999,0.557124,0.8240149999999999,0.929649,-0.0135972,0.117845,0.5515479999999999,1,[5 6]; 
0.00464507,0.9892709999999999,0.7363270000000001,0.47417600000000004,0.159171,0.00674124,0.7729,0.475754,0.18649300000000002,0.000497059,0,-
0.777647,-0.022752900000000003,0.558515,0.539048,0.405571,0.9146340000000001,0.0147327,-0.0106053,0.2301,0.837601,0,-
0.538525,0.282659,0.9705370000000001,0.194196,-0.00426168,0.8775639999999999,0.00730905,-0.013184,0.65763,0.878972,0,-
0.765843,0.589435,0.943809,0.018352,0.973777,0.267285,-0.0102656,0.532321,0.099208,0.0116591,0,-
0.341596,-0.0173232,0.447517,0.150286,0.275411,0.018270500000000002,0.20113499999999998,-0.00689637,0.874943,0.570237,0,-
-0.021815599999999997,0.369763,0.9957440000000001,0.22443600000000002,0.649301,0.925452,0.00511087,0.9584219999999999,-0.00119406,0.183871,0,-
0.699721,0.032908,0.018265599999999996,0.816865,-0.013132,0.5751970000000001,-0.00234532,0.441183,-0.00150161,0.175121,0,-
-0.00137521,0.7463029999999999,0.974615,0.45006999999999997,0.631826,-0.011982399999999999,0.21911399999999998,7.53e-05,0.940567,0.224494,0,-
0.441694,0.037450699999999996,0.8930799999999999,-0.0123728,0.67496,0.00047459300000000004,0.902917,-0.00519594,0.109154,0.21494499999999997,0,-
-0.00144833,0.00487005,0.46609799999999996,0.7553380000000001,0.745308,0.8467809999999999,-0.0139628,0.800277,0.6714140000000001,-0.00677455,0,-
0.9267040000000001,0.498,0.0166777,-0.00110321,0.510926,0.628137,0.00712182,0.408875,0.9364620000000001,0.0305435,0,-
0.308438,0.8871120000000001,0.651133,0.0140654,0.30157,0.815467,0.00446073,-0.00605434,0.566362,0.814982,0,-
0.288001,0.7052189999999999,0.733574,0.000503823,0.967383,0.0150965,0.639387,0.89446,0.639629,-0.0228328,0,-
0.422013,0.918024,0.761946,0.7541,-0.00230477,0.677867,-0.000678476,0.8434860000000001,0.932272,0.00426936,0,-
0.872411,0.403528,0.481785,0.405972,-0.00291357,0.00177582,0.171598,0.00127338,0.671338,0.87044,0,-
0.0108364,0.9925780000000001,0.61527,0.4268,0.22514,-0.00646445,0.8377,-0.00488384,0.41411400000000004,0.593939,0,-
0.928077,0.164285,0.356556,0.0032074,0.65788,0.35689699999999996,-0.00970911,0.9755219999999999,0.273016,0.00699745,0,-
0.5629310000000001,0.9590129999999999,0.00148871,0.0744031,0.31693000000000005,0.223121,-0.00135314,0.8316030000000001,0.9919020000000001,-0.010970700000000002,0,-
-0.014987100000000001,0.47142799999999996,0.657012,0.658179,0.7938109999999999,0.990089,-0.00346286,0.12601800000000002,0.00104461,0.562163,0,-
0.604348,0.45832,0.00346384,0.835076,0.8292649999999999,-0.00926988,0.40421999999999997,0.16377,-0.00999031,0.00513948,0,-
0.454347,-0.00387264,0.9702350000000001,0.24065999999999999,0.317652,0.269434,-0.0281278,0.8315049999999999,-0.0123913,0.160857,0,-
-0.013393,0.32679600000000003,0.251276,0.837291,0.884869,-0.00942953,0.288304,0.00714262,0.47950299999999996,0.0136612,0,-
-0.00926648,0.13805,0.583058,0.5370010000000001,0.528027,0.00282173,0.8817,-0.023750200000000003,0.301263,0.463845,0,-
0.629443,0.442196,0.5046109999999999,-0.0118309,0.463688,0.247837,-0.024689700000000002,-0.00119432,0.63952,0.0825805,0,-
0.696822,0.597197,0.696004,0.26859,-0.00194487,0.190528,0.0102921,0.0119837,0.241601,0.0361106,0,-
0.580038,0.397252,0.00445578,0.39663000000000004,0.022031799999999997,0.397054,-0.000895008,0.00499247,0.46885,0.38205700000000004,0,-
0.581912,0.011658400000000001,0.888243,0.57444,0.093704,0.261179,-0.00230311,0.602485,0.012083799999999999,0.897015,0,-
0.531134,0.769358,0.9569290000000001,0.00478341,0.368904,0.43460699999999997,-0.00735959,0.9122600000000001,0.28973499999999996,-0.000675829,0,-
-0.00395637,0.0919706,0.416017,0.309141,0.829601,0.021512200000000002,0.034982,-0.00611742,0.634704,0.780367,0,-
-0.00145666,0.8421299999999999,0.07435900000000001,0.66661,0.746186,0.0164842,0.770837,0.852822,0.0335204,0.5205350000000001,0,-
0.888792,0.00926748,0.70649,0.401129,0.7184010000000001,0.20711999999999997,0.00485432,0.174926,0.18227100000000002,-0.00226251,0,-
0.293238,0.00958155,0.869451,0.425331,0.780655,0.9169870000000001,-0.00196671,0.939941,-0.019812,0.546251,0,-
0.142967,0.0119641,0.531686,0.8780540000000001,0.37546999999999997,-0.00763944,0.64327,0.470656,-0.00510998,0.705555,0,-
-0.00663949,0.921675,0.49075,0.455293,0.261786,-0.00184107,0.515311,0.861382,0.935788,0.00309943,0,-
0.613647,-0.009386,0.9181889999999999,0.388908,0.682109,0.839714,0.0132167,0.879351,0.010871899999999999,0.6865180000000001,0,-
-6.11e-05,0.35941799999999996,0.606414,0.9670120000000001,0.9866090000000001,0.49441499999999994,0.00336669,-0.00386278,0.256542,0.29840300000000003,0,-
0.707568,-0.00486933,0.714972,0.383396,0.14715999999999999,0.0112485,0.39775,-0.00976823,0.483849,0.07072819999999999,0,-
0.641949,0.288175,0.742341,0.449329,0.0068836,0.26058899999999996,0.011787299999999999,0.6668649999999999,0.022285299999999997,0.667003,0,-
0.8478559999999999,0.175628,0.791406,0.00886832,0.644041,-0.00366072,0.5874659999999999,0.985303,0.0180202,0.279615,0,-
0.029842200000000003,0.9395879999999999,0.47458100000000003,0.000762988,0.5637260000000001,0.0009224910000000001,0.119941,0.49466000000000004,-0.00695652,0.945575,0,-
0.352457,0.0150674,-0.00370347,0.08037949999999999,0.814181,0.372879,0.0215572,0.5128729999999999,0.855932,-0.016891200000000002,0,-
0.0578192,0.0101884,0.134228,0.9260290000000001,0.0451975,0.9868979999999999,-0.011118799999999998,0.320885,0.57876,0.00104182,0,-
0.774154,0.00121074,0.801189,0.607917,0.62835,0.0484283,-0.0010276,0.395925,0.325151,0.0107554,0,-
0.277044,0.101766,0.7668189999999999,0.91755,-0.00655462,0.0011438,0.719201,0.00145854,0.657749,0.194349,0,-
-0.0101788,0.597229,0.657764,0.053502,0.029037599999999997,0.708091,0.0107003,-0.00349568,0.43112399999999995,0.596449,0,-
0.461296,0.517809,0.250415,-0.0178905,0.193391,0.283011,0.00865412,0.00445662,0.280481,0.8430629999999999,0,-
0.637379,0.08863760000000001,0.417627,-0.000155779,0.513372,-0.00221446,0.449064,0.5240199999999999,0.00315463,0.60742,0,-
0.552089,0.39803299999999997,-0.0114109,0.6328699999999999,0.146926,0.22423600000000002,-0.011890399999999999,-0.00702238,0.153084,0.799902,0,-
0.5260239999999999,-0.023465,0.0132471,0.781133,0.642786,0.36123299999999997,0.00110455,0.8006220000000001,-0.00284464,0.333185,0,-
0.848892,0.347403,-1.21e-06,0.9767299999999999,0.27419,0.0159586,0.35136,0.00759224,0.0246898,0.55145,0,-
-0.00203568,0.370591,0.880184,0.129348,0.439247,0.00511837,0.717238,0.729709,-0.0119371,0.623073,0,-
-0.00198186,0.318291,0.681245,0.72088,0.42135600000000006,0.00582248,0.6204029999999999,0.0238544,0.748058,0.271875,0,-
-0.0125789,0.843015,0.0119139,0.19009,0.201631,-0.0137898,0.5726140000000001,0.41179099999999996,-0.000510767,0.30843000000000004,0,-
0.112532,0.32729,-0.00559545,0.6990649999999999,0.8333229999999999,0.24775500000000003,0.00164579,0.975208,0.22476999999999997,0.000361033,0,-
0.566833,0.00702391,0.014565100000000001,0.052006100000000006,0.570459,0.800281,0.00730618,0.6057140000000001,0.532375,-0.004671,0,-
0.867196,0.333367,-0.00432728,0.265859,0.41966899999999996,0.296234,-0.0131412,0.422675,0.00876454,0.0146214,0,-
-0.00554279,0.62131,0.778381,0.11522,0.105058,0.00465838,-0.00250935,0.00348968,0.898368,0.44931899999999997,0,-
0.7684350000000001,0.00862163,0.31446,0.563627,0.11714200000000001,0.00493472,0.208971,-0.0011798,0.773518,0.578137,0,-
0.554942,-0.00489548,0.704056,0.7754,0.943332,-7.979999999999999e-05,0.27650399999999997,0.00299167,0.7044279999999999,0.056988300000000006,0,-
0.296225,0.007742699999999999,0.7327670000000001,0.538409,0.717936,-0.00835262,0.15923099999999998,0.530259,0.00039204699999999997,0.884143,0,-
