var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, var_0020, var_0021, var_0022, var_0023, var_0024, var_0025, var_0026, var_0027, var_0028, var_0029, var_0030, var_0031, var_0032, var_0033, var_0034, var_0035, var_0036, var_0037, var_0038, var_0039, var_0040, var_0041, var_0042, var_0043, var_0044, var_0045, var_0046, var_0047, var_0048, var_0049, is_anomaly,subspaces
-0.0011427999999999998,0.960363,0.16083499999999998,0.9212440000000001,0.380294,-0.00708924,-0.00465822,0.817521,0.86651,0.574555,-0.00318329,0.497421,0.614758,0.951783,0.407014,0.587549,0.0874906,0.418675,0.00731438,0.987283,0.0169968,0.010475100000000001,0.250372,0.9420370000000001,0.283935,0.601503,0.487225,0.915049,-0.00927894,0.027440499999999996,0.9710799999999999,0.8389280000000001,0.21440399999999998,0.588152,0.9593780000000001,0.0018315000000000002,0.54718,0.706933,0.7464689999999999,0.916991,0.56493,0.0132548,0.6611239999999999,-0.00825039,-0.00269703,0.9099360000000001,0.8998,0.454812,-0.010312100000000001,0.619732,0,-
0.436403,0.77365,0.00443464,0.056119600000000006,0.9576530000000001,0.0261149,-0.0113114,0.157254,0.15843800000000002,0.276911,0.704056,0.289116,0.363249,0.383747,-0.00831707,0.347679,0.9033059999999999,0.532137,0.00684983,0.632904,0.00913069,0.192913,0.46778400000000003,0.653559,-0.00180615,0.400185,0.58987,0.00857641,0.5460079999999999,-0.019433900000000004,0.781146,0.449496,0.116922,0.555867,0.617434,0.0125718,0.0407931,0.430929,0.0481088,0.588801,0.462689,0.0155685,0.0224425,0.0168013,0.00148243,0.0907168,0.130228,0.00647975,0.8696719999999999,0.2472,0,-
0.257006,0.8299120000000001,0.929318,0.0109069,0.34599,-0.00457533,0.724108,-0.00361961,0.437515,0.314235,0.8611040000000001,0.615934,0.617236,0.560633,-0.012946299999999999,0.32328,0.172449,0.179579,0.00510842,-0.0124781,0.640121,0.00746037,0.129912,0.545671,0.050953399999999996,0.00315052,0.050556199999999996,0.9826809999999999,0.013361600000000001,0.032044,0.527559,0.76965,-0.001968,0.565699,0.058811800000000004,0.00753485,0.505356,0.9339219999999999,0.567999,0.8721770000000001,0.00845439,0.035466199999999996,0.628613,-0.00104495,0.574887,0.759297,-0.00535015,0.608395,-0.0131641,0.163324,0,-
0.895202,-0.0102166,0.24677600000000002,0.281479,0.153229,-0.00454805,0.23532600000000004,0.010112799999999998,0.203896,0.799788,0.6141770000000001,0.0926395,0.00580479,0.621892,0.646115,0.323779,0.6242449999999999,0.013106999999999999,0.400649,-0.00325257,0.08632139999999999,0.636998,0.966017,0.984772,0.0103,0.313504,0.176775,-0.0008280360000000001,0.60195,0.833425,0.993907,0.8262879999999999,1.12078e-05,0.8737659999999999,0.426025,-0.00367291,0.646988,0.039749900000000005,0.319619,0.0255003,0.290007,0.905401,-7.74254e-05,0.550024,0.029560900000000005,0.46640299999999996,-0.00470076,0.013026300000000001,0.400048,0.11926600000000001,0,-
0.9470709999999999,0.19833299999999998,-0.013605200000000001,0.342724,0.00668332,0.8339200000000001,0.786396,0.506968,0.9992770000000001,-0.00181038,-0.016829300000000002,0.0777488,0.00573441,0.60123,0.518558,0.802823,-0.00387292,0.810809,0.0310433,0.8702799999999999,-0.00642826,0.9487129999999999,0.35899200000000003,0.875058,0.013809299999999998,0.61834,0.203727,0.0103806,0.919422,0.6492720000000001,0.21241500000000002,0.9902780000000001,-0.00424121,0.9924940000000001,0.00591952,0.9392360000000001,0.8980809999999999,0.42876800000000004,0.96114,0.21105500000000002,-0.00450924,0.7414729999999999,0.8740020000000001,0.017734200000000002,0.362854,-0.00479179,0.890286,1.35308e-05,0.49403100000000005,0.946892,0,-
0.48489499999999996,0.0653408,-0.0144627,0.215885,0.015086600000000002,0.8514959999999999,0.655111,0.404129,0.00271748,0.061296,0.16600299999999998,0.00620673,0.7133470000000001,0.362048,0.368244,0.0593924,0.590246,0.14178,-0.00471661,0.000819055,0.8294940000000001,0.43173999999999996,0.6717310000000001,0.0253508,0.588183,0.5334260000000001,0.0832188,0.0100035,0.8454719999999999,0.35021199999999997,-0.00470264,0.352623,0.101615,0.17640999999999998,0.0743712,0.690684,-0.0126102,0.08844450000000001,0.541574,0.00596279,0.592061,0.405481,-0.00490208,0.660805,0.0301325,0.0007784239999999999,0.82411,0.917682,0.900476,0.958312,1,[47 48 49]; 
0.24781399999999998,0.766321,0.4794,-0.000163548,0.010458,0.026520599999999995,0.000893305,0.00658172,0.5730310000000001,0.798415,-0.00154668,0.45935,0.384326,0.866751,0.606758,0.112927,0.246385,0.0130585,0.276988,-0.00618087,0.652004,0.533321,0.885648,0.314052,0.00635847,-0.00404533,0.460045,0.616271,0.26606199999999997,0.058998,0.113222,-0.00387832,0.0014847,0.291312,-0.0131888,0.709846,0.885634,0.9586040000000001,0.790957,0.559134,0.31961799999999996,-0.012648000000000001,0.013541999999999998,0.44925,-0.000173371,0.7783979999999999,0.0775997,-0.000877156,0.264282,0.966211,0,-
0.0804554,-0.00397054,0.202585,0.0233475,-0.00165385,0.648228,-0.0063826,0.710464,0.7815840000000001,0.0880912,0.911492,0.8359719999999999,0.5214310000000001,0.00132112,0.29288000000000003,0.0239487,0.24468800000000002,0.33502,0.803111,0.551666,-0.0156463,0.764579,0.849065,-0.00194362,0.45039799999999997,0.491274,0.841556,0.00388824,0.457693,0.511266,-0.00186981,0.23598400000000003,0.333203,0.490854,0.835534,0.00426895,0.261424,0.566376,0.680424,-0.00592888,0.044942,0.20638,0.00375617,-0.00133072,-0.0125384,0.5779449999999999,0.154001,0.937058,0.015162299999999998,0.613498,0,-
0.23151999999999998,0.027832799999999998,0.6693399999999999,0.0009584210000000001,0.24141999999999997,-0.0111039,0.8015220000000001,0.00545521,0.955218,0.8420219999999999,0.33503099999999997,0.0126142,0.960933,0.0302843,0.00418349,0.171101,0.95011,-0.00121606,0.160056,0.100991,-0.00303952,0.659257,0.955096,0.41850299999999996,0.00336217,0.7854770000000001,0.0684867,0.533929,-0.00471229,0.226777,0.519411,0.0374263,0.759434,-0.00158663,0.0311555,0.687715,0.475854,0.15016600000000002,0.366719,0.10505899999999999,0.826543,0.00336471,-0.00259964,0.855626,0.0152029,0.668269,0.275673,0.0241706,0.366237,0.867676,0,-
-0.0187831,0.645162,0.76043,0.260707,0.110286,0.0153732,0.619258,0.359037,0.46499700000000005,0.00196779,-0.00390088,0.704929,0.466718,0.241008,0.140568,0.00342932,0.537481,0.311402,0.0915165,-0.0162584,0.6196729999999999,0.164915,-0.00272083,0.960706,0.209677,0.49572,0.00704587,0.8645430000000001,0.801084,0.00897148,0.046726199999999996,0.10044,0.697345,0.648403,0.216804,-0.0219323,0.5962810000000001,-0.00866901,0.465185,0.225181,0.257738,0.86566,0.7546619999999999,-0.00242771,0.6629689999999999,0.380344,0.00021728400000000002,0.0239784,0.014489700000000001,0.19956300000000002,0,-
0.0030827,-0.00825477,0.955585,0.9633639999999999,0.26108600000000004,0.00595043,0.790194,0.013074100000000002,0.523885,0.50497,0.579612,0.901949,0.840333,0.00191259,0.8378329999999999,0.00810479,0.22598200000000002,0.370257,0.0884203,0.155327,0.00224243,0.7353930000000001,0.00374117,0.34918899999999997,0.0336895,0.41167299999999996,0.174205,0.00550656,0.836364,-0.00657324,0.6341859999999999,0.613016,0.402285,0.42956300000000003,0.011086,0.907068,0.329721,0.225642,0.9683930000000001,-0.010153,0.15036300000000002,0.8975879999999999,-0.00630711,0.113254,0.747214,0.5630850000000001,-0.010514,0.687809,0.145014,0.00966349,0,-
-0.0101598,0.6613979999999999,0.694806,0.30301500000000003,0.247494,0.0163884,-0.00118437,0.13902799999999998,0.903048,0.8279799999999999,0.602784,0.506243,0.757469,0.883237,-0.019619400000000002,0.291817,0.0165357,0.820025,0.308526,0.00584725,0.00525391,-0.00552822,0.524402,0.36488400000000004,0.525683,0.415875,0.22080100000000003,-0.00661379,0.327314,0.141861,0.8953260000000001,-0.0127731,0.6893,0.725843,0.43272,0.384829,0.00314047,0.218621,0.0786985,0.788838,0.67356,-0.00822781,-0.00491462,0.907233,-0.00703321,0.187557,0.418534,-0.012734299999999999,0.625614,0.9907860000000001,0,-
0.265411,-0.0213655,0.0177104,0.337227,0.00418508,0.582751,0.854827,0.0100068,0.011051700000000001,0.238134,0.00117026,0.6633140000000001,0.486486,0.672769,0.663229,0.739913,0.407006,0.733672,-0.0070592,0.5304949999999999,-0.00836209,0.048464,-0.00223224,0.154967,0.38748499999999997,0.739675,0.671724,-0.00793199,0.894633,0.8546239999999999,0.359676,0.708708,0.00161254,0.0472777,0.265484,0.0854493,0.00243435,0.15900799999999998,0.0291284,0.615496,0.118407,0.194429,-0.000281213,0.00849077,-0.00523967,0.242966,0.400727,0.393442,0.725887,-0.0007194539999999999,0,-
0.7680520000000001,0.00793772,0.167345,0.649713,0.877851,0.00241047,-0.00893126,0.9854450000000001,0.113879,0.0219128,0.669301,0.0387849,0.124126,0.869283,-0.00356068,-0.00600772,0.179566,0.284142,0.798987,-0.00340899,0.308849,0.118351,0.718378,0.004478899999999999,0.537107,0.41212600000000005,0.5656909999999999,0.0068092,0.511702,0.814546,0.8240219999999999,0.0116354,0.07025310000000001,0.820997,0.663565,-0.00289756,0.588495,0.165936,0.0166399,0.324879,0.527985,0.636532,-0.00461643,0.152197,0.7513569999999999,0.00743596,0.22069299999999997,0.039045300000000005,0.00321414,0.49392600000000003,0,-
0.560395,0.337778,0.6700470000000001,-0.00454828,-0.00548815,0.9345620000000001,0.6586029999999999,-0.00860349,0.863547,0.5575720000000001,0.43526499999999996,0.760941,0.30544899999999997,0.648309,-0.0112741,0.426904,0.31546199999999996,0.00895532,0.038662300000000004,0.000636294,0.14773499999999998,0.30001300000000003,0.8945360000000001,0.799723,-0.000319505,0.886546,0.005693600000000001,0.842658,0.0264253,0.863025,0.02645,-0.00968708,0.060802800000000004,0.456375,0.77508,0.00330296,0.138601,0.384761,0.0184985,0.800177,0.0460644,0.67552,0.43817700000000004,-0.00240988,0.287119,0.00302832,0.192964,0.936591,0.654664,-0.00870307,0,-
0.189221,-0.00540327,0.737827,0.306071,0.23762399999999997,0.0110434,0.09162619999999999,0.607677,0.00413291,0.6371180000000001,0.319226,0.502179,0.37642800000000004,0.241245,-0.0119161,0.25599099999999997,-0.010051799999999998,0.33973600000000004,0.5750609999999999,0.117248,0.00406851,0.715246,-0.0184475,0.45533599999999996,0.278353,0.197924,0.05804680000000001,0.515526,-0.00766117,0.8318209999999999,0.12056800000000001,0.0187259,0.351615,0.670662,0.34152899999999997,0.015681399999999998,0.329313,0.8348610000000001,-0.00565092,0.884969,0.207188,0.0904433,0.0017878,0.6657420000000001,0.927258,0.00022458099999999998,0.5228520000000001,-0.0162249,0.591584,0.36714600000000003,0,-
0.00210816,0.00203016,0.314416,0.67748,-0.00166551,0.11189,0.011306700000000001,0.316365,0.9862110000000001,0.058036300000000006,0.0805632,0.61733,0.00340614,0.8526379999999999,0.275404,0.10323800000000001,0.492374,0.219046,0.00587457,0.575083,0.00701214,0.0209382,0.629022,-0.0223148,0.9389370000000001,0.1798,0.336204,-0.0197508,0.629559,-0.0115566,0.25048000000000004,0.33865500000000004,0.918515,0.260577,0.632166,0.00756285,0.600634,0.501934,0.82834,0.07108539999999999,0.371259,0.00807489,0.525702,0.0118992,0.006490999999999999,0.5863659999999999,0.56013,0.25303200000000003,-0.00957444,0.11617100000000001,0,-
0.803908,0.240677,0.651012,0.0125845,-0.00622259,0.524606,0.450776,0.0249944,-0.00044402,0.0433565,0.00239442,0.948902,0.6101770000000001,0.641918,0.6164109999999999,0.285641,0.00506819,0.479729,0.6629010000000001,0.00591138,0.434546,0.196192,0.6345729999999999,-0.00761545,0.199228,0.00205955,-0.00274405,0.728949,0.9730559999999999,0.011407299999999999,0.203207,0.744237,0.5770930000000001,0.72952,0.0975185,0.00618814,0.45616,0.00448757,0.002073,0.01771,0.9551209999999999,0.47086000000000006,0.6581520000000001,0.0078568,0.0531859,0.408034,-0.00355433,0.00420686,0.8413370000000001,0.864748,0,-
0.195056,0.00118042,0.150358,0.782163,0.665977,-0.0174718,0.876394,0.6003149999999999,0.559242,-0.0039948,0.46454300000000004,0.00877344,0.174324,0.24448000000000003,0.815654,0.000631423,0.307894,0.30048800000000003,0.319748,0.00461519,0.24858000000000002,0.165402,0.059997699999999994,0.690086,-0.0112689,0.948269,0.8886879999999999,-0.0100699,0.68506,0.00384251,0.746581,0.0111994,0.8629600000000001,0.22068800000000002,0.00232194,0.0581275,0.463815,0.9893860000000001,0.597955,0.175652,0.209669,-0.00811323,0.0928971,0.0029027,0.291709,0.00674683,0.129248,0.0412322,0.0157423,0.211231,0,-
0.131895,0.585839,0.685573,0.00959027,0.0171546,0.19798,0.28658,-0.00318053,0.267344,0.466417,0.748781,0.0126275,0.9360379999999999,0.363275,0.268308,0.163153,0.702026,0.00841128,0.937097,0.22068800000000002,-0.00522728,0.368764,0.950824,0.531931,0.00813754,0.202639,-0.020071799999999997,0.710591,0.526229,0.704649,0.167204,0.767373,0.00167491,0.5477609999999999,-0.00394074,0.0990422,0.493712,0.551495,-0.00871685,0.7473420000000001,0.28939699999999996,0.434229,0.013847899999999998,0.49331,0.87854,0.501192,0.00448747,-0.00221603,0.8674879999999999,0.28817800000000005,0,-
0.900242,0.0958059,0.5899479999999999,0.00882644,-0.0101719,0.230911,0.996662,0.0631088,0.324305,0.0086859,0.481779,0.00496806,0.25611799999999996,0.941464,0.5006470000000001,0.8364379999999999,0.00697061,0.341893,0.49142299999999994,-0.014398699999999999,0.8359200000000001,-0.00207005,0.512275,0.631326,0.677345,0.926107,0.0120278,0.7703,0.803817,0.8190310000000001,0.36840500000000004,0.00614541,0.5683520000000001,0.426029,0.6004229999999999,0.41103599999999996,-0.00576267,0.8655729999999999,0.729168,0.70805,0.592198,0.00913214,0.47696099999999997,-0.00961296,0.8306110000000001,0.00570694,0.112935,0.554561,0.00287293,0.45216999999999996,0,-
0.257083,0.348083,-0.00361777,0.0452416,0.977608,-0.010048600000000001,0.565308,-0.00439449,0.364106,0.25156999999999996,0.65642,-0.00837161,0.142284,0.5321130000000001,0.769511,-0.00209057,0.585464,0.9355479999999999,0.553221,0.5009680000000001,0.00155527,0.314366,0.0990961,-0.00372762,0.202057,0.411467,0.010175799999999999,0.564516,0.42908199999999996,0.47380200000000006,0.17968599999999998,0.000119481,0.501419,0.22874699999999998,0.53262,0.00508876,0.17555,0.351207,0.914531,-0.00330218,0.831098,0.255616,0.535556,-0.0124627,0.9458260000000001,-0.0032868000000000003,0.8385729999999999,0.749526,0.0161762,0.09993049999999999,0,-
0.5443439999999999,0.162269,-0.00140449,0.305929,-0.00319036,0.15448800000000001,0.412708,0.00314764,0.311979,0.78368,0.570588,0.0139659,0.41577700000000006,0.159119,0.135553,0.13835699999999998,0.00386241,0.611677,0.764436,0.00694495,0.370715,0.00551101,0.485592,0.8470209999999999,0.40995299999999996,0.447565,0.70353,0.59412,0.00321462,-0.0041086000000000004,0.31138499999999997,0.0743482,0.9246629999999999,0.6272260000000001,-0.00799302,0.045105900000000004,0.371311,0.37572,0.814833,0.809954,0.996452,-0.0230745,-0.0166495,0.41367200000000004,0.266575,0.00572089,0.284749,-0.00653366,0.177432,0.422051,0,-
0.687403,0.00660224,0.0931732,0.047369999999999995,0.678049,-0.00543962,0.553508,0.419857,0.8466239999999999,-0.00010415399999999999,-0.00916092,0.58899,0.192388,0.9104549999999999,0.311693,0.368553,0.579378,0.909899,-0.00481944,0.000553611,0.6143460000000001,0.00238782,0.19037,0.440854,0.322477,0.8386530000000001,0.564342,0.95,0.00735847,0.518703,0.11624000000000001,0.08318189999999999,0.0157838,0.697775,0.00566903,0.313736,0.374209,0.38051999999999997,0.903724,0.00179501,0.854547,0.5253369999999999,0.625147,-0.00707639,-0.00345255,0.45312700000000006,0.00101981,0.8343389999999999,-0.00308918,0.174602,0,-
0.337343,0.00413,0.520258,0.8753139999999999,0.006509699999999999,0.849664,0.551403,0.175957,0.0130401,0.29995700000000003,0.7332960000000001,0.022985299999999997,0.551066,0.08724839999999999,0.47551800000000005,0.675095,0.9462959999999999,0.548482,-0.018734,0.8938440000000001,0.8570049999999999,-0.010768999999999999,0.9461440000000001,0.44834300000000005,0.940749,0.7791520000000001,0.00363103,0.763281,0.769063,0.34680700000000003,0.0849909,0.33367199999999997,0.013391,0.715447,0.074477,0.00525535,0.521576,0.0340312,0.9831290000000001,0.522409,0.168595,0.000303996,-0.00466895,0.0332514,0.203335,0.804996,-0.00573121,0.00489725,0.630753,0.567894,1,[19 20]; 
0.999503,-0.00332347,0.390298,0.019929099999999998,0.45230600000000004,-0.0137142,0.991034,0.159251,-0.00669069,0.174046,0.220158,0.666211,0.5338470000000001,0.681751,-0.00442108,0.6183310000000001,-0.0160746,0.175713,0.0479353,0.0435269,0.00907475,0.0700656,0.185359,0.0324133,0.671744,0.0834088,0.00162815,0.9588709999999999,0.80338,0.749221,0.987836,0.153108,0.354056,-0.00021371900000000002,0.593105,0.349275,-0.00293129,0.459531,0.22120900000000002,0.686329,0.000976273,0.992086,0.302938,-0.000297124,0.7007760000000001,0.698481,0.00659534,0.00353773,0.746812,0.5172439999999999,0,-
0.383862,0.225489,-0.00918487,0.28283,0.00117651,0.823298,0.292692,0.756475,-0.0096036,0.644745,0.059026499999999996,0.266651,0.292572,-0.00107082,0.877028,-0.0263163,0.627495,0.292668,0.940734,0.052414699999999995,-0.017410400000000003,0.00603894,0.353034,0.10181799999999999,0.49456300000000003,0.054661,0.00209078,0.9814309999999999,0.613491,0.056679099999999996,0.373221,-0.00559103,0.116791,0.061842499999999995,-0.00159404,0.138235,0.0193782,0.0404661,0.110132,0.905049,0.354459,-0.00463136,0.8905059999999999,0.00572913,0.759514,0.0146,0.49717,0.448906,0.527026,0.00400876,0,-
0.814017,0.5945630000000001,0.00314597,0.16351300000000002,0.791892,-0.0095593,0.6257020000000001,0.0204755,0.751055,-0.000152795,0.7352770000000001,0.6882,-0.00970239,0.521863,0.894274,0.074452,0.542339,0.146568,0.0224976,0.0768325,0.0195827,0.5865600000000001,0.0158392,0.791349,0.46006099999999994,0.832513,0.392052,0.690401,0.00456333,0.562246,0.6642100000000001,0.705924,-0.00328299,0.322865,-0.012999700000000001,0.688555,0.7591939999999999,0.708554,0.9362389999999999,0.70748,0.302519,0.00225919,-0.0103623,0.861821,0.855024,-0.00358997,0.6487890000000001,0.621833,-0.025350099999999997,0.484554,0,-
0.45956,-0.00454504,0.547992,0.15140599999999999,0.0054859999999999996,0.41905200000000004,-0.00674553,0.8340120000000001,0.9341860000000001,0.70782,0.606136,0.652894,0.007389100000000001,0.356456,0.699091,0.714841,0.145902,-0.00392218,0.103904,0.453179,-0.0116851,0.020503599999999997,0.63768,0.802517,-0.00671284,0.77062,0.953343,0.00573432,0.700404,0.634323,0.7053149999999999,-0.00725767,0.14431300000000002,0.68311,0.00265534,0.6438010000000001,0.13281400000000002,0.00509976,0.197096,0.43063100000000004,0.278017,0.998243,0.258493,-0.00783418,-0.00043262199999999997,0.546675,0.352636,0.14156400000000002,-0.0199993,0.626027,0,-
0.403418,0.943743,0.026310900000000005,0.305002,0.00937355,0.9725520000000001,0.0789957,0.8161069999999999,-0.00425313,0.53904,0.307731,0.8119649999999999,0.0142786,0.171274,0.8134600000000001,0.038420499999999996,0.576655,0.00245684,-0.00781913,0.00126961,0.503536,0.8543290000000001,0.577851,0.272378,0.0185127,0.600494,0.596825,-0.0120902,0.567828,0.287028,0.274301,0.00973591,0.412455,0.358794,0.00535765,0.761627,0.178127,-0.00415154,0.33347899999999997,0.868189,0.37448899999999996,0.148249,0.060967099999999996,0.00810336,0.924558,0.000178862,0.741255,0.442299,-0.00543601,0.274442,0,-
0.263193,0.690103,0.20817600000000003,0.0124053,0.22871100000000003,-0.00649128,0.442521,-0.0013885999999999998,0.19963,0.9080469999999999,0.368184,0.125756,-0.00525284,0.485278,0.306251,0.0145346,0.696527,0.664601,0.617185,0.33727399999999996,0.00875043,0.000466655,0.7556430000000001,0.428204,0.177833,-0.00580774,0.7476010000000001,0.23219800000000002,0.397275,0.18946400000000002,0.027061599999999998,0.2445,0.9467270000000001,0.236614,0.00307019,0.379824,0.687968,0.676441,0.20722,0.763789,0.0572721,0.00683455,0.5580609999999999,0.010632299999999999,0.00856472,0.8222370000000001,0.0659839,0.41733100000000006,0.0105927,0.580396,0,-
