var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009,is_anomaly,subspaces
0.420417,0.6510239999999999,0.0155053,0.961622,0.214218,-0.0006009219999999999,0.25363,-0.00890262,0.788147,-0.00719214,0,-
-0.00432972,0.34219,0.482074,0.22889,0.482925,0.0009662119999999999,0.0144415,0.874634,0.510988,-0.015064700000000002,0,-
0.650576,0.48147700000000004,-0.000987273,0.329812,0.41158500000000003,-0.00466611,-0.00288153,0.315042,0.735059,-0.00358757,0,-
0.370969,0.393175,0.854972,-0.00921974,0.00137964,0.32368800000000003,0.00659755,0.503025,0.0125137,0.655303,0,-
0.8328469999999999,-0.0257882,0.8528620000000001,0.96068,0.726563,0.00679483,0.615162,-0.00489453,0.8539129999999999,0.00891187,0,-
0.0121754,0.956614,0.9364809999999999,0.9660059999999999,0.278071,-0.00285326,0.13475399999999998,0.000514109,0.709498,-0.011689299999999998,0,-
-0.00805856,0.31815,0.801207,0.67465,0.0219513,0.488354,0.000700553,0.755577,-0.0099281,0.59622,0,-
0.864559,0.0254499,-0.0153562,0.0323729,0.0124613,0.0761309,0.0159851,0.00222943,0.29115599999999997,0.0159995,0,-
0.5755140000000001,0.0103736,0.498075,0.752541,0.6082609999999999,0.00372074,0.521035,0.00173244,-0.010426000000000001,0.7551,0,-
-0.00476817,0.279335,0.411075,0.76805,0.00195351,0.6096,0.41412,-0.00640817,0.0013160000000000001,0.110606,0,-
0.9422459999999999,0.435403,0.0102775,0.46844300000000005,0.574519,0.00417032,0.00952378,0.915968,0.667555,0.0114918,0,-
0.6864100000000001,0.788701,-0.0022006,0.058594799999999995,0.013628200000000002,0.8793059999999999,0.28220100000000004,-0.00151328,0.14549700000000002,0.0122659,0,-
-0.0053237,0.030648500000000002,0.8107310000000001,0.520625,0.14732,-0.0150542,0.931267,0.00945918,0.933226,0.00590894,0,-
0.638029,-0.0200864,0.0239797,0.324291,0.008664,0.38593099999999997,0.00481243,-0.014664700000000003,0.00211398,0.5019560000000001,0,-
0.526695,0.403235,0.133929,-7.28e-07,-0.00598219,0.376336,0.00812199,0.42464799999999997,-0.00601862,0.785224,0,-
0.847801,0.755912,0.00867542,0.118149,0.649233,0.00284825,-0.0159677,0.7181850000000001,0.35585700000000003,0.00758696,0,-
-0.00751638,0.16028199999999998,0.776887,0.666452,0.5719350000000001,0.00848873,0.271327,0.00905082,0.0719706,0.012635200000000001,0,-
0.813786,0.00774067,0.129407,0.153884,0.706537,0.0153105,-0.0128256,0.5641079999999999,0.466772,-0.0139995,0,-
0.727244,0.871761,0.9157770000000001,0.953973,0.353163,-0.00550565,0.0167834,0.109729,0.813624,-0.0047,1,[0 1 2 3]; 
0.374695,0.229879,-0.0109199,0.0670313,0.00582706,0.0605325,-0.00154964,0.9513360000000001,0.015253999999999998,0.882907,0,-
0.38058400000000003,0.30059400000000003,0.00802325,0.953058,0.522602,0.00794033,0.618804,-0.00407461,0.681036,0.00446104,0,-
0.747289,0.0122191,0.90917,0.9910950000000001,0.00273447,0.36751500000000004,0.00264672,0.0999432,0.8265040000000001,-0.00717227,0,-
0.0061982,0.21966999999999998,0.888194,0.572371,-0.010047,0.667127,0.00037742900000000003,0.31596799999999997,0.7776270000000001,-0.00840123,0,-
0.9225639999999999,0.6230760000000001,-0.00102535,0.303671,0.482871,-0.00986578,0.49634700000000004,0.0122884,0.06370980000000001,0.010429299999999999,0,-
0.822412,0.00359987,0.22589800000000002,0.691583,0.164865,0.00126287,-0.00016068,0.806133,0.0210958,0.00416214,0,-
0.905587,0.23716700000000002,0.817204,0.00144288,-0.00535274,0.9429780000000001,0.00595772,0.48240299999999997,0.775355,0.00865696,0,-
0.390384,-0.0234022,0.31467399999999995,0.14158099999999998,0.8940899999999999,0.012084000000000001,0.549934,-0.0160475,-0.0160625,0.12734700000000002,0,-
0.358538,0.704178,0.0164674,0.411051,0.515828,0.00115507,0.522479,0.00405138,0.0106019,0.005208600000000001,0,-
0.269633,-0.0181907,0.520141,0.16564,0.5008130000000001,0.0103782,0.387439,3.570000000000001e-05,-0.0144713,0.8989809999999999,0,-
0.958142,0.266779,0.00419753,0.679844,0.012465500000000001,0.8297200000000001,0.943226,-0.00164119,0.486171,0.00278985,0,-
0.469862,0.602005,-0.000331599,0.09689160000000001,0.00333337,0.673443,-0.015600799999999998,0.940824,0.0201848,0.852662,0,-
0.0100795,0.688329,0.301944,-0.0255938,0.0698475,-0.0130977,-0.00271394,0.0672045,0.00894674,0.516961,0,-
0.43183900000000003,0.808503,0.912948,-0.0142912,0.00605105,0.5734239999999999,-0.0101353,0.690962,0.958216,-0.026911,0,-
0.23321999999999998,0.00391488,0.18476199999999998,0.721037,0.320237,0.00395393,-0.00149062,0.185227,0.00172599,0.30251500000000003,0,-
0.196252,0.837571,0.6501060000000001,-0.00132628,-0.00850444,0.21663400000000002,0.0138013,0.489079,-0.0165471,0.986145,0,-
0.162676,0.984778,0.478127,0.00712125,0.115672,-0.00113196,-0.00116713,0.279524,0.00295983,0.162418,0,-
0.46264099999999997,0.710884,0.18396400000000002,-0.0183916,0.000555895,0.9319280000000001,0.00538909,0.00106786,-0.0086751,0.980173,0,-
0.618899,0.00658158,0.0153703,0.20135799999999998,0.0116368,0.020634,0.0705214,-0.00733775,0.566627,0.010860999999999999,0,-
0.946291,0.804846,0.844585,0.0148346,0.5237729999999999,0.00135654,0.00565277,0.953419,0.014885200000000001,0.756257,0,-
0.9574530000000001,0.00310204,0.89917,0.0642673,-0.00491387,0.73682,0.599306,-0.000524343,0.281061,-0.00637319,0,-
0.5768989999999999,0.212601,-0.0042985,0.18584900000000001,0.8073239999999999,-0.010081999999999999,0.493514,-0.012549700000000002,0.466183,0.00492509,0,-
0.0146974,0.010925200000000001,0.833943,0.245554,0.30145500000000003,0.00135532,0.9616389999999999,-0.00426624,-0.021322400000000002,0.24965199999999999,0,-
0.54259,0.238427,0.133492,0.014560399999999998,-0.0174792,0.914517,0.257562,0.00295917,0.165785,0.000132221,0,-
-0.00398835,0.33008899999999997,0.0853216,0.922342,0.67414,0.00170352,0.37082,-0.0100462,0.055455,0.00752254,0,-
0.5954229999999999,0.429755,-0.0123193,0.039299,-9.27e-06,0.0841439,0.9397270000000001,-0.014527799999999999,0.0173755,0.8830110000000001,0,-
0.00378501,0.710484,0.654486,0.9864649999999999,0.026177999999999996,0.281388,0.0800249,-0.00261415,0.573914,-0.00305378,0,-
0.165298,-0.014847200000000001,0.773618,0.541877,0.400938,-0.0120751,-0.027623599999999998,0.7851520000000001,0.00378942,0.27975,0,-
0.8291219999999999,0.0715204,0.869555,0.00846238,0.484134,0.00653731,-0.00250375,0.967975,-0.0056237,0.437011,0,-
-0.00997993,0.6436189999999999,0.444038,0.414838,0.010789299999999998,0.114754,0.420649,-0.0074507,0.27971399999999996,0.00977825,0,-
0.231138,-0.00328594,0.00487256,0.346665,0.582607,-0.0124219,0.100589,-0.0028945999999999998,0.269955,-0.017200999999999998,0,-
-0.0044077,0.18798900000000002,0.12817,0.616847,0.0112381,0.879075,0.47579799999999994,-0.00306767,0.501271,-0.00444283,0,-
0.20163599999999998,-0.00820606,0.952881,0.9975930000000001,0.119848,-0.013872299999999999,0.543136,0.00493638,0.012890700000000001,0.670612,0,-
0.038099,-0.0113262,0.33749,0.0628988,-0.00281158,0.953262,0.0069148,0.6438010000000001,0.809156,0.0191868,0,-
0.166958,0.33087,0.0123063,0.547871,0.276715,0.00296317,0.138096,-0.0016098,0.723028,-6.890000000000001e-05,0,-
0.998657,0.0107018,0.52459,0.13509000000000002,0.00561658,0.916085,-0.0167057,0.550293,0.204854,-0.000725175,0,-
0.466685,0.428331,0.00841295,0.2219,0.0750901,-0.0118872,0.00963302,0.239258,0.551647,-0.00681631,0,-
0.898288,0.129056,-0.00410152,0.8293790000000001,0.48689099999999996,0.0096766,-0.0135977,0.659941,-0.00271192,0.263993,0,-
0.0798626,-0.00601394,0.840008,0.630207,0.0779279,0.020110299999999998,0.369238,-0.000413424,0.536041,-0.0048145,0,-
0.809703,-0.00695925,0.946823,0.239977,0.8008069999999999,-0.00320731,0.352588,-0.013125399999999999,-0.00091793,0.289192,0,-
0.00554705,0.170902,0.637782,0.18529600000000002,-0.00885782,0.901108,-0.00725423,0.512016,0.325559,-0.00687154,0,-
0.00537358,0.699914,0.721178,0.0408848,0.0041786,0.400271,0.330776,-0.0145436,0.685591,0.017593,0,-
0.00521761,0.563036,0.0173526,0.376842,-0.00317321,0.901013,0.974567,0.0205834,0.398989,0.00036465099999999996,0,-
0.23270500000000002,0.00567959,0.148341,0.46087100000000003,0.7103729999999999,0.00421965,0.49672700000000003,-0.0110254,-0.00559754,0.37997,0,-
0.755582,0.123635,-0.00808268,0.614893,-0.00407458,0.637263,0.46976999999999997,-0.00125044,-0.0006355369999999999,0.45685299999999995,0,-
0.366714,0.00033063,0.6048520000000001,0.207091,0.00278652,0.251409,0.44984399999999997,0.00985273,0.700417,0.0232798,0,-
0.7058369999999999,-0.00518027,0.9543450000000001,0.8776709999999999,0.00573962,0.912223,0.5674640000000001,0.00539984,-0.00527042,0.9345969999999999,0,-
0.0116174,0.758321,0.151451,0.24291500000000002,0.000202008,0.472289,0.430313,-0.00366503,0.570988,0.00647477,0,-
0.00402257,0.362671,0.82086,0.7049380000000001,0.473422,-0.00359126,0.00453337,0.381703,0.905999,-0.00670082,0,-
0.00989422,0.0358774,0.582095,0.5885050000000001,0.8413860000000001,-0.00247469,0.013693,0.0957962,0.490451,-0.000667407,0,-
0.00145142,0.11836500000000001,0.383881,0.45044700000000004,6.73e-05,0.00957447,0.000231582,0.151845,-0.00274013,0.505998,0,-
0.396488,0.998748,-0.00649088,0.923055,0.0166207,0.870028,-0.00287865,0.946155,0.29319,0.00187967,0,-
-0.00562701,0.148946,0.26416999999999996,0.119421,-0.00403212,0.532222,0.760201,-0.00152618,0.884713,-0.021468599999999997,0,-
0.994077,-0.00405477,0.298551,0.0689281,-0.0100186,0.0388075,0.501124,-0.0123896,-0.0256562,0.994974,0,-
0.155479,0.0108753,0.314269,0.6745220000000001,0.00930375,0.9508969999999999,-0.0181217,0.576313,-0.00229065,0.408794,0,-
0.336246,0.31316900000000003,0.00505683,0.9934540000000001,0.2574,0.00189066,0.401908,-0.0229928,0.9924299999999999,0.00117449,0,-
0.0160369,0.587404,0.184176,0.403451,-0.00351299,0.0288803,0.07406339999999999,-0.000830369,0.614816,-0.00384684,0,-
0.714332,0.9193680000000001,0.0288519,-0.011322200000000001,0.00682996,0.0436635,0.369271,0.00474269,-0.014680200000000003,0.8957139999999999,0,-
0.388036,0.265872,0.011560899999999999,0.24245,0.21689299999999997,0.0006967960000000001,0.14121199999999998,-0.0157842,0.37162199999999995,0.010987,0,-
0.779658,0.111825,0.029328800000000002,0.684193,0.828666,0.00777263,-0.00890892,0.34232399999999996,-0.00643622,0.876575,0,-
0.304298,0.640523,-0.0197597,0.9341299999999999,0.00292327,0.18672,0.790679,-0.00365298,-0.00507144,0.0119059,0,-
0.708253,0.8959530000000001,0.5579810000000001,-0.0043398,0.293675,0.00105107,-0.0108875,0.9069459999999999,0.00348558,0.106065,0,-
0.9336450000000001,0.00934103,0.156575,0.41521099999999994,0.00407365,0.330232,0.0655814,0.00697595,0.988541,0.00720487,0,-
-0.0083914,0.6371939999999999,0.529281,0.8900020000000001,-0.0135139,0.299067,0.974618,-0.0012106,0.266969,0.00383882,0,-
0.8277030000000001,0.421151,0.39519,-0.031054500000000002,-0.000251937,0.552037,0.0192308,0.477678,0.020058000000000003,0.00334378,0,-
0.8444719999999999,0.0200598,0.00421119,0.0433773,0.339291,-0.013973300000000001,0.0037500999999999997,0.603725,0.561443,-0.00484838,0,-
0.2217,0.295982,0.732376,0.00666062,0.07787310000000001,0.0123569,0.00172989,0.397895,0.568079,0.014377100000000002,0,-
0.00173901,0.00173812,0.108548,0.038886699999999996,0.318494,-0.000443042,0.8559549999999999,0.000349221,-0.000546602,0.23165500000000003,0,-
0.22392800000000002,0.555354,-0.00863872,0.218204,0.00758046,0.9794790000000001,0.0227293,0.592629,0.832958,0.00613585,0,-
0.891893,0.0474614,0.604294,0.00865857,0.0205463,0.787112,0.844408,-0.0228755,0.617849,0.00471394,0,-
0.261565,0.977144,0.00596753,0.519413,0.536313,0.0130975,0.693106,-0.021624400000000002,0.22161599999999998,0.00447711,0,-
0.000422732,0.193991,0.270406,0.271773,0.00196292,0.721866,-4.5e-05,0.973477,0.00248091,0.336119,0,-
0.388878,0.00366339,0.449667,0.566508,-0.00549556,0.947944,0.9862200000000001,-0.00886425,0.00708594,0.21059499999999998,0,-
3.2500000000000004e-05,0.558083,0.295875,0.650733,0.025201400000000002,0.524371,0.510675,-0.00504877,0.200208,0.0101764,0,-
0.64715,0.770188,0.0037844999999999997,0.0345229,-0.011601700000000001,0.024634200000000002,0.35906,-0.00021684,0.985942,-0.021149599999999998,0,-
0.08677389999999999,0.758259,0.00714689,0.175009,0.200151,0.00118338,0.115004,-0.010937299999999999,0.33921999999999997,-0.0125837,0,-
0.09368889999999999,-0.00396872,0.8478559999999999,0.76118,0.290356,0.00901831,0.5104890000000001,0.00284971,0.793871,0.00622009,0,-
0.344094,-0.010191500000000001,0.33776300000000004,0.142823,0.621247,0.00658636,0.00574235,0.9901200000000001,-0.0113359,0.9583430000000001,0,-
0.41124099999999997,0.6017779999999999,0.821507,0.00693863,0.140675,0.0139679,0.00285634,0.715808,0.298784,0.014837200000000002,0,-
0.39213400000000004,0.585869,0.798433,-0.00806926,0.00774623,0.451642,0.538529,0.00503183,0.268356,0.00808207,0,-
0.6721630000000001,0.530699,-0.00371944,0.749951,-0.0042127,0.966341,0.0077889,0.259349,0.6469689999999999,0.013838999999999999,0,-
0.014205100000000002,0.898158,0.8848799999999999,0.845026,0.358503,0.00324158,0.151889,-0.00829072,-0.00767885,0.0977615,0,-
0.84901,0.23450500000000002,0.719558,-0.00739465,0.0030294000000000002,0.5090210000000001,0.812751,0.00141823,0.014708100000000002,0.42871899999999996,0,-
0.00312163,0.499518,0.841097,0.298296,0.00177243,0.5987399999999999,0.0191262,0.42547799999999997,0.644625,0.00196501,0,-
0.26617399999999997,0.9517700000000001,0.0569026,-0.00943637,-0.00663369,0.226544,0.24622399999999997,0.014619799999999999,0.405634,0.0139571,0,-
0.6608390000000001,-0.0137113,0.318413,0.261779,0.00485175,0.873901,0.409193,-0.015047299999999998,0.00906382,0.48501099999999997,0,-
0.103156,0.39624499999999996,0.061654499999999994,0.00752193,-0.00758529,0.643494,0.00213145,0.21684699999999998,0.524213,0.00341573,0,-
0.47061400000000003,0.815665,-0.00279575,0.10625899999999999,0.34018000000000004,0.0172962,0.549816,-0.016915,0.0190529,0.329546,0,-
0.43985,0.36592399999999997,0.77186,0.00340483,0.49176899999999996,-0.019932400000000003,0.365639,-0.00976454,0.00550888,0.100189,0,-
0.00334732,0.8689969999999999,0.189949,0.701864,0.0136506,-0.00319477,0.698679,0.00561269,0.178634,-0.00558693,0,-
0.00258405,0.972208,0.760893,0.8734149999999999,0.744254,0.00469677,0.769387,0.015111600000000001,0.9294040000000001,-0.00169941,0,-
0.10675,0.7472409999999999,0.962297,0.011783499999999999,0.41195,-0.015792700000000003,-0.00734496,0.32785,0.00794524,0.955616,0,-
0.242846,0.17185899999999998,0.921732,0.00417748,-0.00201731,0.513018,0.35886599999999996,0.00574567,0.22964,-0.000614541,0,-
0.719371,0.542539,0.0963561,-0.00218261,0.00269475,0.790556,0.00949215,0.9146639999999999,0.9646629999999999,-0.00484908,0,-
0.9231799999999999,0.022047900000000002,0.5777680000000001,0.905217,0.00091702,0.7114739999999999,0.392423,0.0137888,0.6386689999999999,-0.0171358,0,-
0.0156507,0.855569,0.532791,0.878083,0.8086770000000001,-0.00324493,0.00302352,0.6860689999999999,0.00670334,0.28977600000000003,0,-
0.778216,0.9959530000000001,0.9092950000000001,-0.0009599519999999999,0.8853719999999999,-0.00153945,0.0015206,0.309725,0.379979,0.024888900000000002,0,-
0.837458,0.56007,0.008974,0.0665678,0.934699,0.00611462,-0.00735694,0.5556479999999999,0.00804002,0.272953,0,-
0.869315,0.0119538,0.00166716,0.966777,0.531034,-0.00863781,-3.43e-05,0.909291,-0.00029964099999999996,0.9955930000000001,0,-
0.37446599999999997,0.334044,-0.00892213,0.694029,0.00257647,0.622153,0.229634,-0.00642579,0.9249219999999999,0.0122465,0,-
0.9195709999999999,0.00409677,0.795517,0.021547999999999998,0.542065,-0.00220444,-0.00407662,0.657196,0.16292,0.0224734,0,-
0.398462,-0.000772322,0.120745,0.0534836,0.0153346,0.7472989999999999,-0.00410814,0.6678109999999999,0.154031,-0.00370704,0,-
0.422141,0.469738,0.8226100000000001,0.00249155,-0.000455512,0.835678,0.584665,-0.00931465,0.014731799999999998,0.550313,0,-
0.801501,0.627106,-0.00819782,0.41993800000000003,0.8370340000000001,0.00506031,0.21551599999999999,-0.0114009,0.79143,0.00257026,0,-
0.00464529,0.9330129999999999,0.0984852,0.9392790000000001,0.00442999,0.38285,0.0102834,0.22759000000000001,0.429703,0.000447892,0,-
0.562932,-0.014245500000000001,0.14516700000000002,0.588889,0.8677819999999999,0.000849332,0.010073200000000001,0.817232,0.652814,0.0121274,0,-
0.00661454,0.68557,0.509937,0.773429,-0.018436400000000002,0.7732720000000001,0.522291,0.00642496,0.282552,0.000335122,0,-
0.9740120000000001,0.0116086,0.49795500000000004,0.8991809999999999,0.9519629999999999,-0.0137845,0.06853250000000001,0.0182797,0.928815,0.00356797,0,-
-0.0128476,0.635454,0.5002810000000001,0.322211,0.838333,-0.012073200000000001,0.568477,-0.014249200000000002,0.0120151,0.791721,0,-
0.0729111,0.00260407,0.574887,0.299046,0.00168896,0.09012669999999999,0.801984,0.00932148,0.00657582,0.904309,0,-
0.96209,0.25024,0.190152,0.012615399999999999,-0.00632846,0.486249,0.24083200000000002,-0.00582074,0.00828886,0.309269,0,-
0.00844968,0.0972062,0.415487,0.030742500000000002,0.8358709999999999,0.000900694,0.45385200000000003,-0.00747644,-0.015980200000000003,0.5723,0,-
0.36327,0.610536,0.000571559,0.377575,0.5351859999999999,-0.000120103,0.00342095,0.557124,0.465139,-0.00180271,0,-
0.616796,0.8291879999999999,-0.00531623,0.5549609999999999,0.975453,0.00394375,0.00529334,0.317283,0.247346,0.00626943,0,-
0.940269,-0.0130519,0.388482,0.9953549999999999,0.965808,-0.017600400000000002,0.12266099999999999,0.0135644,0.5504859999999999,0.00529201,0,-
0.929796,0.000346063,0.6634979999999999,0.238183,0.892784,0.0113698,0.7360720000000001,0.000179218,0.0008172780000000001,0.555713,0,-
0.243254,0.00159563,0.803741,0.052221800000000006,0.589292,0.00118748,0.00571007,0.138265,-0.0032751,0.665308,0,-
0.127352,0.641554,0.07447739999999999,-0.00959052,0.0025322,0.196054,0.698153,0.00183903,0.00310422,0.213684,0,-
-0.00285044,0.730568,0.413127,0.6671060000000001,-0.035305800000000005,0.137154,0.00579485,0.38753699999999996,0.817388,-0.0035529000000000003,0,-
-0.00247718,0.37097600000000003,0.436367,0.282469,0.21053200000000002,0.00252381,0.379021,-0.00786473,-0.0103699,0.174757,0,-
0.625522,0.883249,0.718638,-0.0132869,0.89971,0.0216882,0.41709700000000005,-0.00693142,0.677654,-0.00764557,0,-
0.422267,0.898337,-0.00718112,0.708681,0.0012763,0.461801,-0.0009452110000000001,0.639119,0.0529967,0.0046643,0,-
0.191592,0.827061,0.0487906,-0.00807688,-0.0103088,0.680747,0.00904017,0.217806,0.525347,-0.015324700000000002,0,-
0.60429,0.000247632,0.37699299999999997,0.7720199999999999,0.5348890000000001,0.00945976,0.229331,0.011556799999999999,0.307269,-0.00377789,0,-
0.00724108,0.7523810000000001,0.496281,0.0257621,0.017654200000000002,0.526271,0.407827,0.00129027,-0.00440835,0.05191900000000001,0,-
0.499317,-0.00298422,0.663292,0.556769,-0.00012844,0.974403,0.00868793,0.922334,0.569071,-0.00375578,0,-
0.738996,0.172048,0.38919499999999996,0.0221557,0.185584,-0.00103029,-0.006307,0.589549,0.959047,-0.0205643,0,-
0.963815,0.688348,0.10774600000000001,-0.00319238,-0.00931221,0.08067730000000001,0.039462,0.00181986,0.9569840000000001,-0.00559128,0,-
0.49608500000000005,0.013919399999999998,0.289238,0.869202,0.954198,-0.00449135,0.646051,-0.00734032,0.67911,0.0165692,0,-
0.776722,0.20229,0.430968,0.00236327,0.9986510000000001,-0.00378273,-0.0162529,0.762571,0.00755693,0.17991600000000002,0,-
0.927959,0.014923500000000001,0.711069,0.8282940000000001,0.00460316,0.79962,0.00379301,-0.0071375,0.00501692,0.290873,0,-
0.21184,-0.00897123,0.31709899999999996,0.8572559999999999,0.623649,0.010997700000000001,-0.00664736,0.6890539999999999,0.934826,0.00677925,0,-
0.857345,0.00953936,0.530147,0.242439,-0.000207751,0.5055,0.00492986,0.0518506,0.143879,0.00827117,0,-
0.146756,-0.00302026,0.638074,0.0200808,0.705138,-0.00205267,0.00707661,0.9916969999999999,0.314348,0.00590928,0,-
0.498461,0.816936,0.0160827,0.00195148,0.621762,-0.011882700000000001,0.00485299,-0.00394648,-0.00788893,0.856526,0,-
0.27855100000000005,0.00174897,0.785053,0.529945,0.0148124,0.943217,0.468984,0.0106669,0.647292,-0.00184542,0,-
-0.00885901,0.353595,0.8980969999999999,0.864079,0.9003200000000001,-0.00319564,0.045759100000000004,-0.00608104,0.5132899999999999,-0.0131884,0,-
0.572379,0.245071,0.297254,0.000861397,-0.0175025,0.6296010000000001,-0.010489299999999998,0.118869,0.798763,0.0115909,0,-
0.00602106,0.166723,0.00346607,0.970592,0.5532630000000001,0.00939471,0.013415100000000001,0.979016,0.531257,-0.012599899999999999,0,-
0.0120627,0.5306069999999999,0.09375789999999999,0.716969,0.0567403,-0.0120917,0.7439020000000001,0.012171600000000001,0.108127,-0.00530054,0,-
0.882157,0.574392,0.919696,-0.0117197,0.258589,0.0009412369999999999,0.937083,0.01059,0.614571,-0.00438244,0,-
0.601925,0.912162,-0.026329,0.331836,0.00404985,0.6947300000000001,0.281641,0.00342433,0.556457,0.0182347,0,-
0.334848,0.218282,0.939306,0.019750200000000002,0.576766,-0.013960299999999998,0.061167099999999995,0.0145075,0.551138,0.0126874,0,-
0.8230209999999999,0.615287,0.49226400000000003,-0.00108614,0.961669,0.0186669,-0.0172122,0.383785,0.821153,-0.00864927,0,-
-0.00658708,0.432982,0.507744,0.8947219999999999,0.45625600000000005,0.011527200000000001,0.691978,-0.010402,0.00463826,0.591787,0,-
0.292008,-0.0156692,0.649694,0.8986709999999999,0.44368,-0.0098461,-0.0104361,0.589861,0.41365100000000005,0.0070411,0,-
-0.00432494,0.157795,0.950108,0.471905,0.784207,-0.0208278,0.277501,-0.0176326,-0.011557,0.499899,0,-
0.73879,0.0017387000000000001,0.070376,0.48382700000000006,0.0056056000000000005,0.948667,0.16733499999999998,0.00219986,-0.00472132,0.593082,0,-
0.48787600000000003,0.0113456,0.015138299999999999,0.829885,0.8038770000000001,0.00827055,0.886768,-0.00866031,0.278554,0.00309954,0,-
0.23216599999999998,0.713062,0.312658,0.0161429,0.989482,-0.0068146,0.21392399999999998,0.00254551,0.331369,-0.00197904,0,-
-0.00807279,0.606831,0.434144,0.8770450000000001,0.49069799999999997,0.00486106,-0.000599136,0.976772,0.0008082769999999999,0.22265300000000002,0,-
-0.0137548,0.722593,0.369556,0.8003319999999999,0.0110451,0.7779189999999999,0.8699020000000001,0.00178266,0.593092,0.90712,1,[8 9]; 
0.015207900000000002,0.13300599999999999,0.00364511,0.783081,0.9704389999999999,-0.0231137,0.9944620000000001,-0.0035891,0.08402430000000001,-0.00327797,0,-
0.169261,0.423383,0.747787,0.000418536,-0.00210122,0.8203090000000001,0.9569139999999999,-0.0107252,0.723612,-0.00597887,0,-
0.309489,0.0692854,0.016595099999999998,0.0133991,0.11515399999999999,-0.00957632,0.15001099999999998,0.00917998,-0.0206493,0.23983000000000002,0,-
0.313056,0.38574,0.0809378,-0.00394766,0.33119699999999996,0.00402467,0.889433,-0.010816,0.014506100000000001,0.873603,0,-
-0.00769495,0.573124,0.11614000000000001,0.738759,-0.000594494,0.0389496,0.417775,0.0043733999999999995,0.5226270000000001,-0.0116043,0,-
0.594327,0.520046,-0.00213502,0.039100699999999995,0.772968,-0.00125197,-0.0010854,0.265887,0.614847,-0.011393,0,-
0.66967,0.10416700000000001,-0.0136142,0.9719639999999999,0.0128299,0.84926,-0.0224027,0.532431,0.014098699999999999,0.287591,0,-
0.13106500000000001,0.537852,0.188434,-0.0147495,0.00936598,0.941751,0.677369,-0.016716099999999998,-0.00308209,0.258389,0,-
