var_0000, var_0001, var_0002, var_0003, var_0004, var_0005, var_0006, var_0007, var_0008, var_0009, var_0010, var_0011, var_0012, var_0013, var_0014, var_0015, var_0016, var_0017, var_0018, var_0019, var_0020, var_0021, var_0022, var_0023, var_0024, var_0025, var_0026, var_0027, var_0028, var_0029, is_anomaly,subspaces
-0.0250595,0.035110199999999994,0.483447,0.47817600000000005,0.00144228,0.0252512,0.455217,0.297079,0.9427690000000001,0.00190748,0.0563724,0.352669,0.9641350000000001,0.970829,0.010266500000000001,0.493807,0.643987,0.616879,0.6132350000000001,-0.00410106,0.911596,-0.00557314,-0.019767700000000003,0.332407,0.32703899999999997,0.440934,-0.000654514,0.884207,0.9781780000000001,0.252678,0,-
0.00106963,0.55024,0.249796,-0.015225299999999999,0.123232,0.0115446,0.610434,0.806316,0.00847275,0.946141,0.00968316,0.37686,0.08522060000000001,0.160074,0.675283,0.30352199999999996,-0.00469214,0.997561,0.00880231,0.0657933,0.164442,-0.00111165,0.691543,0.736924,0.894885,-0.0182263,0.821441,-0.00102656,0.0335904,0.860355,0,-
0.447981,0.00494085,0.9319639999999999,0.000895567,0.0944924,0.570958,0.9672950000000001,0.649515,0.00916106,0.481209,0.959575,-0.00690281,0.424187,0.08601410000000001,0.17605099999999999,0.965464,0.00498332,0.155764,0.559473,0.42272600000000005,0.0745558,0.00770068,-0.00821743,0.404841,0.17442,0.861936,0.9517,-0.00217746,0.615216,0.302146,0,-
0.761922,0.8811389999999999,0.587793,0.750685,-0.0268726,0.156672,0.0192625,0.9784719999999999,0.171845,0.0757582,0.24285,0.168546,0.00623185,0.14734,0.3289,0.525079,0.987924,0.312514,0.0174116,0.262739,0.658224,0.00132286,0.8933450000000001,0.00310364,0.430101,0.606448,0.940243,0.693774,0.00964501,0.158458,1,[0 1 2]; 
-0.000225758,0.5545899999999999,0.228008,-0.011561100000000001,0.8493620000000001,0.293645,0.726521,0.695116,0.902518,0.010415100000000002,0.000882305,0.598751,0.923694,0.959045,0.6817340000000001,0.322022,0.613937,0.0648741,-0.0008825460000000001,0.270966,0.968398,0.0105456,0.00457474,0.659845,0.804754,0.5174850000000001,0.437593,0.873856,0.0212468,0.819419,0,-
-0.00758341,0.128053,0.8711409999999999,0.187585,-0.00519189,0.657066,0.30894,0.45633199999999996,-0.00243158,0.168847,0.591021,0.83311,0.676175,0.644075,0.8597809999999999,0.0824892,0.321365,0.9669639999999999,0.789722,0.00199137,-0.00267688,0.537875,0.906819,0.7586390000000001,-0.0007992139999999999,0.487868,0.05327369999999999,0.369783,0.00243305,0.8544209999999999,1,[10 11 12 13 14]; 
-0.00701918,0.27302600000000005,0.52693,0.581226,0.6512020000000001,0.00181649,0.448632,0.0120349,0.6114229999999999,0.028729900000000003,0.107904,0.0522139,0.091446,0.4837,-0.000840328,0.0451473,-0.00724031,0.042499800000000004,0.615671,0.6903020000000001,0.22503099999999998,-0.0114971,0.30340300000000003,0.21431599999999998,0.234913,0.00818501,0.000474421,0.235918,0.438399,0.41554300000000005,0,-
0.442404,0.107957,-0.00633837,0.553624,0.8578319999999999,0.0075608,0.0991096,0.727881,0.00401743,0.823991,-0.00512084,0.831276,0.299423,0.357564,0.8516940000000001,0.830551,0.477513,0.0065152000000000005,0.20136700000000002,0.740205,0.532608,-0.00740079,0.590607,-0.00599355,0.519303,0.472592,0.00199847,0.161905,0.07197970000000001,0.480979,0,-
0.00540081,0.6822010000000001,0.747664,0.890726,0.718363,0.00452128,0.25116700000000003,0.18244200000000002,0.11476700000000001,-5.10641e-05,0.00453965,0.589197,0.748707,0.0867312,0.369365,-0.00342699,0.319229,0.00873642,0.343643,0.22082399999999996,0.000908477,0.936982,-0.00905665,0.125289,0.0599423,0.339188,0.00449107,0.46748,0.220838,0.753649,0,-
0.45838900000000005,0.640063,-0.00492946,-0.00878821,0.623631,0.40058499999999997,0.569889,0.694696,-0.00639345,0.5361640000000001,-0.00511653,0.631699,0.6409239999999999,0.9203180000000001,0.7859649999999999,0.26979899999999996,0.538198,0.957672,0.257274,-0.0093787,-0.00539857,0.835601,0.230965,0.302558,0.71746,-0.00630419,0.24755300000000002,0.528085,-0.0128888,0.839556,0,-
-0.00610808,0.5835130000000001,0.427122,0.476728,0.9653870000000001,0.00174941,0.23271399999999998,0.00805056,0.834576,0.00805256,0.00256974,0.822836,0.45912,0.199128,0.948149,0.403818,0.761383,0.176307,0.295068,-0.00263847,0.166483,-0.00840106,0.989165,0.453059,0.51993,0.014384200000000001,0.144561,0.406138,-0.013900299999999999,0.695419,0,-
0.807213,0.00781091,0.174175,-0.00125143,0.08786210000000001,0.39553,0.933362,0.309408,0.5905130000000001,0.01475,0.575174,0.00943344,0.579176,0.0710051,0.7064010000000001,0.295076,0.555174,0.471817,0.0116089,0.932897,-0.00189753,0.37761,-0.00627862,0.313629,0.535267,0.270011,0.000378745,0.913414,0.591012,0.16855799999999999,0,-
-0.00564818,0.8838719999999999,0.9438690000000001,-0.0127384,0.17416900000000002,0.24465,0.266995,0.607346,0.00017843400000000002,0.408752,0.30664600000000003,0.786898,0.58157,0.0110344,0.0756851,0.904595,0.8812129999999999,0.113185,-0.0170576,0.823169,0.0145855,0.730525,0.5673189999999999,0.571562,0.32123,-0.0148773,-0.00291568,0.648289,0.45424,0.537956,0,-
0.47581999999999997,0.00552673,0.79898,0.39779699999999996,0.41031599999999996,0.00490304,0.565063,-0.000734753,0.875449,0.517633,0.16792,0.0105781,0.895925,0.268361,0.5116850000000001,-0.019777700000000002,0.284933,0.00318373,0.485753,0.29777,0.860058,0.015691800000000002,0.8545389999999999,0.636166,0.8302879999999999,-0.0009279710000000001,0.690632,0.000398446,0.33857800000000005,0.09952230000000001,0,-
0.5183800000000001,0.317592,-0.020181599999999997,0.0011522,0.948918,0.792168,0.00107539,0.76585,0.0617837,0.349123,0.264529,0.163138,-0.0008738210000000001,0.69557,0.174029,0.5016430000000001,0.0413337,0.010129899999999999,0.055439499999999996,0.07419680000000001,-0.00981253,0.226264,0.354168,0.189824,0.625328,-0.00451226,0.00471995,0.254784,0.844226,0.998959,0,-
0.00648593,0.363344,0.47442399999999996,-0.00777762,0.637304,0.766142,0.10594500000000001,0.6395529999999999,0.216254,0.00156702,-0.00854412,0.016691099999999997,0.7366,0.36529,0.10941600000000001,0.0243162,0.195186,0.8359129999999999,-0.002147,0.9775299999999999,0.745089,0.016605599999999998,0.609246,0.47555299999999995,-0.00978971,0.972972,0.718513,0.00545153,0.8277129999999999,0.501167,0,-
0.381397,0.0741731,0.0147053,0.872941,0.365168,-0.00220029,0.110026,-0.008337200000000001,0.436738,0.618042,0.822475,0.648908,0.0641598,0.033122000000000006,0.926565,0.35711,0.229776,0.792367,0.11012999999999999,-0.0152215,0.000711772,0.744025,0.9523219999999999,0.6644439999999999,0.6305069999999999,0.517107,0.4341,0.23271399999999998,-0.0100701,0.541063,1,[22 23 24 25]; 
0.00115384,0.9692559999999999,0.104433,0.9394540000000001,0.011820200000000001,0.8783690000000001,0.254388,0.141306,-0.014668299999999999,0.37129,0.48587600000000003,0.708802,-0.0106922,0.48088000000000003,0.0687238,0.209675,0.329329,0.8200649999999999,0.17133099999999998,-0.00316904,0.0104674,0.240831,0.861741,0.906758,0.15895,0.000635045,0.523584,-0.00576214,0.510977,0.884759,0,-
0.12147999999999999,0.48450600000000005,0.026023900000000003,-0.00117494,0.395923,0.235591,0.53203,0.33176300000000003,-0.00054813,0.6321899999999999,0.536523,0.33677199999999996,0.311618,-0.00731166,0.5204409999999999,0.94621,0.8531200000000001,0.0210213,0.674042,0.347113,0.185174,0.0118227,-0.00342938,0.817775,0.0434116,0.41178100000000006,0.32348699999999997,0.0499371,0.24155900000000002,0.00386554,0,-
-0.007586399999999999,0.49516499999999997,0.313554,0.6341140000000001,-0.0113867,0.500825,-0.00792127,0.6282949999999999,0.173621,0.374908,0.603774,0.8967139999999999,0.858605,-0.000858809,0.6453180000000001,0.738973,0.0253612,0.52812,0.00343897,0.28239899999999996,-0.00116513,0.8896069999999999,0.17861,-0.025948500000000003,0.659066,0.6645270000000001,0.481572,-0.0104434,0.740779,0.9363030000000001,0,-
0.878426,-0.0210388,0.7715930000000001,-0.00375477,0.762826,0.41921899999999995,0.7324350000000001,0.409526,0.16991199999999998,0.00917466,0.153128,0.952232,0.473666,0.0119141,0.22057800000000002,0.913225,0.13184400000000002,0.00346012,0.762791,0.754343,0.253853,0.00912507,0.436669,-0.0125994,0.11253099999999999,0.329966,0.44191099999999994,0.814443,0.641571,-0.00662737,0,-
0.00833283,0.712581,0.47426199999999996,0.176174,0.00618067,0.303981,0.725597,0.12797,0.638105,-0.00657006,0.227404,0.8989950000000001,0.49268,-0.00171535,0.882863,0.639471,0.18493099999999998,-0.0237523,0.844592,0.88589,0.00207799,0.0382469,0.00207661,0.471178,0.09326330000000001,0.13461199999999998,0.9937959999999999,0.517637,0.865346,0.00750918,0,-
0.851931,0.98131,0.00890758,0.339213,-0.00750106,0.8643549999999999,0.0905691,0.236634,-0.00204454,0.724701,0.34279899999999996,0.39043,0.345053,0.0139548,0.328516,0.132113,0.7115130000000001,0.962649,-0.017198500000000002,0.815658,0.0462354,-0.0175014,0.255929,-0.0032949,0.11780399999999999,0.722969,0.348428,0.598842,-0.00193892,0.432595,0,-
0.00906564,0.43778999999999996,0.660733,0.29147399999999996,0.10785299999999999,4.13375e-06,0.0312778,0.8894629999999999,0.563683,-0.0033692,0.141381,0.361579,0.159049,-0.00400439,0.422066,0.168206,0.863785,0.386531,0.0026531,0.330965,0.177169,0.011518899999999999,0.00575578,0.298664,0.6766220000000001,0.478108,0.0068441000000000005,0.891625,0.835442,0.289406,0,-
0.121924,0.106557,-0.000449897,-0.00466306,0.48050699999999996,0.8701979999999999,-0.0115002,0.347711,0.612306,0.301137,0.0102827,0.8320569999999999,0.291061,0.72138,0.453676,0.26484,0.6201720000000001,0.8596590000000001,-0.0212795,0.618818,-0.00328926,0.574921,0.167795,0.81205,-0.00764915,0.269016,0.00247292,0.681629,0.794461,0.0927346,0,-
0.250737,0.21642600000000004,0.00309198,0.8515010000000001,-0.00737065,0.214373,0.00470795,0.627317,0.591484,0.6929649999999999,0.47544200000000003,0.61052,0.263354,0.0124662,0.21180900000000003,0.199623,0.8561629999999999,0.861233,0.45736499999999997,-0.00960959,0.0810445,-0.0083275,0.40363899999999997,-0.014381,0.469533,0.744242,0.311166,-0.0168254,0.805611,0.0576987,0,-
0.00261591,0.269456,0.287382,0.700271,0.0131107,0.055535,0.056933500000000005,0.45869399999999994,-0.0053532,0.64271,0.306871,0.8687729999999999,0.7810189999999999,-0.00369086,0.15146300000000001,0.264683,0.013469799999999997,0.8649969999999999,0.061890099999999997,0.334361,0.00830932,0.624916,0.00176861,0.6028060000000001,0.53445,0.506622,0.293585,-0.010879,0.868078,0.222994,0,-
0.095772,0.644426,-0.012614499999999999,0.702098,0.517772,-0.00299299,0.415225,0.0477894,2.92935e-05,0.0296524,0.399353,0.706339,0.281248,0.12949000000000002,0.00410717,0.179392,0.0130917,0.708543,0.169908,0.6280220000000001,0.280356,-0.017413099999999997,0.30549299999999996,-0.00117352,0.379515,0.9945639999999999,0.242115,0.0111926,0.796477,0.178581,0,-
0.293848,0.714752,0.000793196,-0.000166668,0.46076999999999996,0.13863499999999998,0.600837,0.734979,0.00827158,0.990783,0.5956239999999999,0.584603,0.865194,0.01721,0.66489,-0.015605,0.289752,0.46970500000000004,0.7118720000000001,0.596562,-0.00544973,0.648871,-0.012997299999999998,0.596753,0.6875319999999999,0.8731959999999999,0.6410600000000001,0.37895999999999996,0.00217398,0.5346609999999999,0,-
0.896133,0.548095,-0.00315402,0.273635,0.269876,-0.000772435,0.0040341000000000005,0.213023,0.377218,0.10045599999999999,0.00791805,0.5090060000000001,0.25398000000000004,0.44417799999999996,0.9495030000000001,0.90296,0.807211,0.901225,0.723124,0.0179645,0.0805935,-0.00181236,0.511307,0.00455644,0.33831700000000003,0.349369,0.0344865,0.704625,0.899626,0.000829109,0,-
0.216446,0.600896,0.00898758,0.8361209999999999,0.38824699999999995,-0.00447726,-0.00368231,0.821772,0.634076,0.786796,0.15623,-0.00387338,0.017068200000000002,0.10579200000000001,0.849656,0.537392,0.0398704,0.48465699999999995,0.0116561,0.11453800000000001,0.5304449999999999,-0.0101346,-0.00830686,0.529431,0.7146170000000001,0.129315,0.434209,0.00434227,0.313101,0.0583549,0,-
0.7241350000000001,-0.0115558,0.287292,-0.02271,0.596172,0.0408766,0.12956099999999998,0.666824,0.09333480000000001,0.000427974,0.285088,0.285371,0.0108421,0.100873,0.414861,-0.00786249,0.70102,0.48994,0.868933,0.0249791,-0.00815672,0.128348,-0.007697800000000001,0.856049,0.29435700000000004,0.847332,0.7574350000000001,0.9138569999999999,0.8559829999999999,-0.015400899999999999,0,-
0.622775,0.24033400000000002,0.00986602,-0.00395052,0.47822299999999995,0.833767,0.405971,0.138981,0.00577183,0.626111,0.45694700000000005,0.5668880000000001,-0.0034993000000000003,0.6701,0.352498,0.00697702,0.674416,0.72614,0.288729,0.39009499999999997,0.146446,-0.0226149,0.0938425,0.374131,0.303616,-4.5831199999999996e-05,0.593023,0.343819,0.845404,-0.0053975,0,-
-0.022958700000000002,0.8763709999999999,0.865273,0.040792199999999994,-0.00126679,0.939794,0.197603,0.427446,0.719414,-0.00790675,0.774542,0.32413400000000003,-0.00523466,0.915034,0.857576,-0.0270067,0.622582,0.9582809999999999,0.462958,0.722583,0.00717608,0.7713260000000001,0.580358,0.0633855,0.00489297,0.972622,0.437342,0.549873,0.391045,-0.0116087,0,-
0.10296199999999998,0.09016289999999999,0.013063,0.882323,0.820881,0.00751018,0.807534,0.895969,-0.0147811,0.08149830000000001,0.732513,0.00396512,0.7837649999999999,0.461355,0.12346900000000001,0.00412465,0.44275299999999995,0.225363,0.017016099999999996,0.24969,0.183582,-0.00208321,0.00673742,0.0668441,0.585006,0.758617,0.0167535,0.283042,0.850786,0.100713,0,-
0.188783,0.655871,-0.00620533,0.7141430000000001,-0.013004,0.103333,0.0082306,0.535853,0.620817,0.43621000000000004,0.856036,0.639901,0.7230310000000001,-0.0023766,0.46961,0.00815861,0.9328780000000001,0.419354,0.7696970000000001,0.750319,0.996584,-0.0170347,0.946889,0.638911,0.00039083699999999994,0.752369,0.520011,0.26721,0.07223989999999998,-0.00644672,0,-
0.513549,0.00667886,0.214838,0.36795700000000003,-0.00954671,0.017497099999999998,0.401998,0.991426,0.024147799999999997,0.87115,0.0373103,0.21500300000000003,-0.00175174,0.55521,0.308315,0.7551220000000001,0.0735132,0.15743800000000002,0.127916,-0.00365588,-0.0153579,0.8995120000000001,0.0604648,0.69113,0.00329694,0.63147,0.306987,-0.00184121,0.744414,0.8408479999999999,0,-
0.8715370000000001,0.5533319999999999,-0.00100463,0.307116,0.514444,-0.01746,0.65642,0.37999299999999997,-0.00154647,0.9210389999999999,0.0976962,-0.00817525,0.391679,0.306693,0.0296118,0.08128439999999999,0.687552,0.49883500000000003,0.5152399999999999,0.00530387,0.000695573,0.6992510000000001,0.132525,0.00667531,0.908589,0.435359,-0.0059535,0.805718,0.256156,0.390882,0,-
0.511941,0.721888,-0.0171878,0.301217,0.696685,-0.00551927,-0.00703781,0.8919590000000001,0.0114255,0.537561,0.0674934,0.678111,0.60929,-0.00930458,0.552764,0.42195900000000003,0.44980299999999995,-0.00867903,0.7113619999999999,0.22242399999999998,0.00523185,0.807246,0.254864,0.742205,0.0141868,0.18574300000000002,0.280327,-0.00426274,0.44341400000000003,0.031108799999999995,0,-
